scale,quad_id,sample_rule,sample_size,sample_fraction,n_boot,metric_mean,metric_median,metric_sd,metric_min,metric_max,metric_method,metric_n_points_min,metric_n_points_max,metric_cv,metric_se,ci_low,ci_high,fixed_4000_mean,delta_from_fixed_4000,rule_type,rule_value,rule_label,rule_axis_label,sample_label,plot_sample_label,source_n_pixels,source_method,selection_note
20m,912,pct_1,296,0.009993922614626241,50,74.04999546081021,73.27272833086323,9.119380152496944,56.74586317841156,99.70359740767397,all_pixels,295,296,0.12315166389609344,1.2896751092097203,71.45829629740041,76.64169462422001,608.8840466011652,-534.834051140355,percent,0.01,1% of pixels,1%,1% of pixels = 296 pixels (1.0%),"1%
296 px",29618,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
20m,912,pct_2,592,0.019987845229252482,50,209.36753328799088,207.2119539524569,12.207755470365363,181.37061375133115,237.70215899862797,all_pixels,588,592,0.05830777713549911,1.7264373352325038,205.89812757065226,212.8369390053295,608.8840466011652,-399.5165133131743,percent,0.02,2% of pixels,2%,2% of pixels = 592 pixels (2.0%),"2%
592 px",29618,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
20m,912,pct_3,889,0.030015531095955162,50,305.0045615938018,303.63501492562204,11.446599891740796,283.94770157938774,333.95787361998606,all_pixels,884,889,0.03752927442109905,1.6187936809958234,301.7514738984513,308.25764928915225,608.8840466011652,-303.8794850073634,percent,0.03,3% of pixels,3%,3% of pixels = 889 pixels (3.0%),"3%
889 px",29618,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
20m,912,fixed_1250,1250,0.042204065095550004,50,379.2276263811376,376.6419716694579,12.974783870766194,351.61199717162714,403.97721297058,all_pixels,1240,1250,0.034213709572218934,1.8349115318897233,375.54023360432916,382.91501915794606,608.8840466011652,-229.6564202200276,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (4.2%)","1,250
4.2%",29618,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
20m,912,fixed_2000,2000,0.06752650415288,50,477.40926877236865,477.5274564068579,14.080760919400191,441.52374261406226,519.7073699023994,all_pixels,1985,1999,0.029494108808586987,1.99132030607488,473.407560796088,481.4109767486493,608.8840466011652,-131.47477782879656,fixed,2000,"Fixed 2,000","2,000","Fixed 2,000 (6.8%)","2,000
6.8%",29618,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
20m,912,fixed_3000,3000,0.10128975622932,50,560.3622349718568,561.4534331442528,12.212976126006032,531.2036940518509,578.6160872760208,all_pixels,2975,2994,0.021794788020679887,1.727175647433655,556.8913455606014,563.8331243831121,608.8840466011652,-48.521811629308445,fixed,3000,"Fixed 3,000","3,000","Fixed 3,000 (10.1%)","3,000
10.1%",29618,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
20m,912,fixed_4000,4000,0.13505300830576,50,608.8840466011652,610.3331123914222,13.300942673289835,571.7951331233418,628.5415235649365,all_pixels,3964,3988,0.021844787603709868,1.8810373520913535,605.1039605182873,612.6641326840431,608.8840466011652,0,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (13.5%)","4,000
13.5%",29618,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
50m,sub50_15,fixed_1250,1250,0.0072345498952437175,50,313.92772668880906,314.75597954759064,12.424651737726773,282.44545287196524,341.21089519625286,all_pixels,1249,1250,0.0395780642531238,1.7571110995255645,310.39667973431756,317.45877364330056,490.00397966786625,-176.0762529790572,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (0.7%)","1,250
0.7%",172782,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
50m,sub50_15,pct_1,1728,0.010001041775184915,50,357.8116326237068,355.8977002061048,11.5240533370966,333.4297035670069,393.38104183863567,all_pixels,1727,1728,0.03220703936480424,1.6297472522832936,354.5365329027389,361.0867323446748,490.00397966786625,-132.19234704415942,percent,0.01,1% of pixels,1%,"1% of pixels = 1,728 pixels (1.0%)","1%
1,728 px",172782,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
50m,sub50_15,pct_2,3456,0.02000208355036983,50,467.79355945804116,466.8741437279548,13.438801589664473,442.86544976790617,499.6697003714504,all_pixels,3454,3456,0.028728060311975865,1.9005335470144606,463.9742943046275,471.6128246114548,490.00397966786625,-22.210420209825088,percent,0.02,2% of pixels,2%,"2% of pixels = 3,456 pixels (2.0%)","2%
3,456 px",172782,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
50m,sub50_15,fixed_4000,4000,0.023150559664779895,50,490.00397966786625,490.70036392314756,10.855072503246504,465.0325627534827,511.03488452368356,all_pixels,3998,4000,0.022153029268464866,1.5351390754634469,486.9190021962654,493.0889571394671,490.00397966786625,0,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (2.3%)","4,000
2.3%",172782,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
50m,sub50_15,pct_3,5000,0.02893819958097487,50,523.5231361809651,523.3389214159695,10.670072266670989,498.58996174318384,542.8626265127224,all_pixels,4997,5000,0.020381281225712033,1.5089760911027144,520.490735194865,526.5555371670653,490.00397966786625,33.51915651309889,percent,0.03,3% of pixels,3%,"3% of pixels = 5,000 pixels (2.9%)","3%
5,000 px",172782,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
50m,sub50_15,fixed_6000,6000,0.03472583949716984,50,553.9263246215593,554.5678484074626,11.283193892831967,529.6936336923577,575.4588923101802,all_pixels,5997,6000,0.02036948487786821,1.5956845830128246,550.7196763972678,557.1329728458508,490.00397966786625,63.92234495369303,fixed,6000,"Fixed 6,000","6,000","Fixed 6,000 (3.5%)","6,000
3.5%",172782,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
50m,sub50_15,fixed_8000,8000,0.04630111932955979,50,600.6894774364955,598.3495596093035,11.35005528501326,580.9088195147415,631.1424039507907,all_pixels,7993,8000,0.018895045961934934,1.6051402117750178,597.463827414792,603.915127458199,490.00397966786625,110.68549776862926,fixed,8000,"Fixed 8,000","8,000","Fixed 8,000 (4.6%)","8,000
4.6%",172782,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
50m,sub50_24,fixed_1250,1250,0.007493286015729906,50,328.0099742247039,327.9925271841379,13.103250471629844,305.64044674565883,352.89409434987925,all_pixels,1250,1250,0.03994771958566551,1.8530794528150578,324.28607164389376,331.73387680551406,498.9620944816684,-170.95212025696446,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (0.7%)","1,250
0.7%",166816,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
50m,sub50_24,pct_1,1668,0.009999040859389987,50,371.02272560662107,371.0346776306459,11.256603659416234,345.3906174722569,395.4561709500251,all_pixels,1667,1668,0.03033939131629126,1.5919241561405049,367.8236342430532,374.2218169701889,498.9620944816684,-127.93936887504731,percent,0.01,1% of pixels,1%,"1% of pixels = 1,668 pixels (1.0%)","1%
1,668 px",166816,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
50m,sub50_24,pct_2,3336,0.019998081718779974,50,473.8053477794126,471.665781285819,12.884412738884954,447.2683312662645,506.5356819716281,all_pixels,3335,3336,0.02719347259221627,1.8221311238543778,470.1436381941124,477.46705736471284,498.9620944816684,-25.15674670225576,percent,0.02,2% of pixels,2%,"2% of pixels = 3,336 pixels (2.0%)","2%
3,336 px",166816,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
50m,sub50_24,fixed_4000,4000,0.0239785152503357,50,498.9620944816684,499.31536256455433,10.786919495929771,471.7803873976598,520.6028256260391,all_pixels,3999,4000,0.0216187153598019,1.5255007847370632,495.89648588043957,502.0277030828972,498.9620944816684,0,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (2.4%)","4,000
2.4%",166816,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
50m,sub50_24,pct_3,5000,0.029973144062919625,50,536.865195351319,536.5943876852987,11.527385569260566,509.08519566215233,564.5566421633425,all_pixels,4999,5000,0.021471657445994732,1.6302185010752193,533.5891486204483,540.1412420821897,498.9620944816684,37.90310086965064,percent,0.03,3% of pixels,3%,"3% of pixels = 5,000 pixels (3.0%)","3%
5,000 px",166816,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
50m,sub50_24,fixed_6000,6000,0.03596777287550355,50,563.5449572035229,562.3092380404553,12.535494300753644,540.6899969793643,596.7814580117209,all_pixels,5998,6000,0.022244000483933848,1.772786605117644,559.9824091411641,567.1075052658817,498.9620944816684,64.58286272185455,fixed,6000,"Fixed 6,000","6,000","Fixed 6,000 (3.6%)","6,000
3.6%",166816,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
50m,sub50_24,fixed_8000,8000,0.0479570305006714,50,611.8051106112886,611.1233255483353,12.64635302418035,587.2336157809846,641.4608549075931,all_pixels,7998,8000,0.020670558000969744,1.7884643961353857,608.2110568483276,615.3991643742495,498.9620944816684,112.8430161296202,fixed,8000,"Fixed 8,000","8,000","Fixed 8,000 (4.8%)","8,000
4.8%",166816,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
50m,sub50_36,fixed_1250,1250,0.007175536586625948,50,387.41878808279256,386.3261837663203,13.508097518749222,361.1166030747847,417.77164161971444,all_pixels,1248,1250,0.03486691387786413,1.9103334712873503,383.57982924423436,391.25774692135076,616.6149445715774,-229.19615648878488,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (0.7%)","1,250
0.7%",174203,bootstrap_mean,Original random bootstrap-mean quadrat selected with seed 20260703
50m,sub50_36,pct_1,1742,0.00999982778712192,50,454.0982425398485,456.82458339819493,11.498557197651197,428.5362643316372,474.4375537999454,all_pixels,1739,1742,0.025321739043379282,1.626141553664109,450.83038874153823,457.3660963381588,616.6149445715774,-162.51670203172893,percent,0.01,1% of pixels,1%,"1% of pixels = 1,742 pixels (1.0%)","1%
1,742 px",174203,bootstrap_mean,Original random bootstrap-mean quadrat selected with seed 20260703
50m,sub50_36,pct_2,3484,0.01999965557424384,50,593.8605030186776,594.0473603342092,11.843619480534269,570.3446375237183,623.3070285973499,all_pixels,3480,3484,0.019943436918824307,1.6749407296957752,590.4945836046218,597.2264224327334,616.6149445715774,-22.754441552899834,percent,0.02,2% of pixels,2%,"2% of pixels = 3,484 pixels (2.0%)","2%
3,484 px",174203,bootstrap_mean,Original random bootstrap-mean quadrat selected with seed 20260703
50m,sub50_36,fixed_4000,4000,0.02296171707720303,50,616.6149445715774,618.5574819698681,11.24062838103494,596.4269237850975,640.5084286606735,all_pixels,3994,4000,0.018229575004616375,1.5896649106055538,613.4203933318912,619.8094958112637,616.6149445715774,0,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (2.3%)","4,000
2.3%",174203,bootstrap_mean,Original random bootstrap-mean quadrat selected with seed 20260703
50m,sub50_36,pct_3,5000,0.028702146346503792,50,658.7061309135768,657.8505042464288,13.355188946475568,621.7863500679434,684.6785653219874,all_pixels,4993,5000,0.020274881801924185,1.8887089336160994,654.910628210437,662.5016336167165,616.6149445715774,42.09118634199933,percent,0.03,3% of pixels,3%,"3% of pixels = 5,000 pixels (2.9%)","3%
5,000 px",174203,bootstrap_mean,Original random bootstrap-mean quadrat selected with seed 20260703
50m,sub50_36,fixed_6000,6000,0.03444257561580455,50,690.7405025297824,689.2071004916713,12.935098057182527,658.4894780217264,713.0671712013499,all_pixels,5992,5999,0.018726421875955957,1.8292991103093401,687.0643883364022,694.4166167231625,616.6149445715774,74.12555795820492,fixed,6000,"Fixed 6,000","6,000","Fixed 6,000 (3.4%)","6,000
3.4%",174203,bootstrap_mean,Original random bootstrap-mean quadrat selected with seed 20260703
50m,sub50_36,fixed_8000,8000,0.04592343415440606,50,744.8014848501122,745.7701970942467,14.838740676176645,712.5002271403633,775.0248961999699,all_pixels,7987,7999,0.019923081489509747,2.0985148312786324,740.5843614104261,749.0186082897982,616.6149445715774,128.18654027853472,fixed,8000,"Fixed 8,000","8,000","Fixed 8,000 (4.6%)","8,000
4.6%",174203,bootstrap_mean,Original random bootstrap-mean quadrat selected with seed 20260703
50m,sub50_49,fixed_1250,1250,0.006039872824437809,50,347.95475591472916,347.7999721042198,13.542318005722487,320.93809050160615,379.6257546014619,all_pixels,1249,1250,0.038919766939588,1.9151729789662106,344.10607172137964,351.8034401080787,595.1459289292559,-247.19117301452673,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (0.6%)","1,250
0.6%",206958,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
50m,sub50_49,pct_1,2070,0.010002029397269012,50,457.18930561486025,454.6915488331575,14.170660814456733,422.60709208988726,489.24520094821486,all_pixels,2069,2070,0.03099517123524802,2.004034071159368,453.16204837109507,461.2165628586254,595.1459289292559,-137.95662331439564,percent,0.01,1% of pixels,1%,"1% of pixels = 2,070 pixels (1.0%)","1%
2,070 px",206958,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
50m,sub50_49,fixed_4000,4000,0.019327593038200988,50,595.1459289292559,597.1036960158515,14.67781165413628,553.1550856067817,625.4706208994132,all_pixels,3996,4000,0.02466254231217468,2.0757560307237397,590.9745410115918,599.31731684692,595.1459289292559,0,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (1.9%)","4,000
1.9%",206958,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
50m,sub50_49,pct_2,4139,0.019999226896278473,50,602.5643948537352,602.8805612538945,13.476832013628968,570.9294039685035,638.5064438055335,all_pixels,4137,4139,0.022365795471370818,1.9059118611497994,598.7343215734177,606.3944681340527,595.1459289292559,7.418465924479278,percent,0.02,2% of pixels,2%,"2% of pixels = 4,139 pixels (2.0%)","2%
4,139 px",206958,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
50m,sub50_49,pct_3,5000,0.024159491297751235,50,644.717668252152,646.3437040289989,11.480126787601694,621.6683528760016,675.0207686035656,all_pixels,4997,5000,0.017806440482272878,1.6235351000788987,641.4550523184232,647.9802841858807,595.1459289292559,49.571739322896065,percent,0.03,3% of pixels,3%,"3% of pixels = 5,000 pixels (2.4%)","3%
5,000 px",206958,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
50m,sub50_49,fixed_6000,6000,0.028991389557301482,50,682.9384748973195,681.6665857572009,13.9181274030011,648.5114062751144,707.6655189620532,all_pixels,5995,6000,0.02037976759926098,1.9683204536160779,678.9829868549975,686.8939629396414,595.1459289292559,87.79254596806356,fixed,6000,"Fixed 6,000","6,000","Fixed 6,000 (2.9%)","6,000
2.9%",206958,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
50m,sub50_49,fixed_8000,8000,0.038655186076401976,50,742.9396944735477,740.1371287261932,13.028909912267054,719.3113412353978,789.8438991821097,all_pixels,7994,8000,0.017536968355822517,1.8425661100865318,739.2369192459443,746.6424697011511,595.1459289292559,147.79376554429177,fixed,8000,"Fixed 8,000","8,000","Fixed 8,000 (3.9%)","8,000
3.9%",206958,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
50m,sub50_51,fixed_1250,1250,0.006230343266992638,50,348.9296651752246,349.21404319810824,14.125012501078775,315.9084275644109,391.38658239786395,all_pixels,1249,1250,0.04048097341905714,1.9975784247715114,344.91538103858016,352.94394931186906,581.9314901458004,-233.00182497057574,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (0.6%)","1,250
0.6%",200631,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
50m,sub50_51,pct_1,2006,0.009998454874869786,50,445.862769274502,445.96274916909346,11.31001934073209,410.09768122359924,465.16767934282785,all_pixels,2004,2006,0.02536659286249781,1.5994782742365332,442.64849734227005,449.07704120673395,581.9314901458004,-136.06872087129835,percent,0.01,1% of pixels,1%,"1% of pixels = 2,006 pixels (1.0%)","1%
2,006 px",200631,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
50m,sub50_51,fixed_4000,4000,0.019937098454376443,50,581.9314901458004,582.1164204150107,12.553870920244234,549.7342618858064,624.2918118433623,all_pixels,3998,4000,0.021572764376608863,1.7753854515690604,578.3637195059677,585.499260785633,581.9314901458004,0,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (2.0%)","4,000
2.0%",200631,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
50m,sub50_51,pct_2,4013,0.020001894024353165,50,583.2947979871008,582.886327620588,13.14778016389743,559.7437204395842,613.2069460683057,all_pixels,4011,4013,0.02254054075103921,1.85937690228837,579.558240207772,587.0313557664296,581.9314901458004,1.3633078413004114,percent,0.02,2% of pixels,2%,"2% of pixels = 4,013 pixels (2.0%)","2%
4,013 px",200631,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
50m,sub50_51,pct_3,5000,0.024921373067970553,50,629.185600874006,627.8817652135695,13.846993378259548,606.2552906372327,657.1922409319033,all_pixels,4998,5000,0.022007803991420966,1.9582605833625093,625.2503288978345,633.1208728501775,581.9314901458004,47.25411072820566,percent,0.03,3% of pixels,3%,"3% of pixels = 5,000 pixels (2.5%)","3%
5,000 px",200631,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
50m,sub50_51,fixed_6000,6000,0.029905647681564663,50,668.30335357495,668.2435047428112,14.317313889918491,622.9248982445663,693.523403640025,all_pixels,5998,6000,0.021423375796830874,2.0247739479875424,664.2344179882899,672.3722891616102,581.9314901458004,86.3718634291497,fixed,6000,"Fixed 6,000","6,000","Fixed 6,000 (3.0%)","6,000
3.0%",200631,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
50m,sub50_51,fixed_8000,8000,0.039874196908752886,50,725.9967840262291,726.08284414229,13.62270653808613,698.8725747004013,752.9172996119071,all_pixels,7993,8000,0.01876414171222274,1.9265416342390038,722.1252536647639,729.8683143876942,581.9314901458004,144.06529388042873,fixed,8000,"Fixed 8,000","8,000","Fixed 8,000 (4.0%)","8,000
4.0%",200631,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
50m,sub50_56,fixed_1250,1250,0.00859106529209622,50,344.79827319377347,344.3447667527746,10.97978570280487,327.6169786700364,383.9592406566834,all_pixels,1249,1250,0.031844085531815676,1.5527761852856852,341.67785262301936,347.9186937645276,534.6509069396786,-189.85263374590517,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (0.9%)","1,250
0.9%",145500,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
50m,sub50_56,pct_1,1455,0.01,50,370.377482035537,371.42941647432576,10.982060411067266,347.4864827501973,396.2966253160672,all_pixels,1453,1455,0.0296509937664449,1.5530978776131974,367.25641499984755,373.4985490712265,534.6509069396786,-164.27342490414162,percent,0.01,1% of pixels,1%,"1% of pixels = 1,455 pixels (1.0%)","1%
1,455 px",145500,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
50m,sub50_56,pct_2,2910,0.02,50,484.6161233869605,484.9597040622526,13.07831948394397,454.94693773661174,507.58389193966667,all_pixels,2907,2910,0.026986967318669005,1.849553678724186,480.8993061144551,488.3329406594659,534.6509069396786,-50.034783552718125,percent,0.02,2% of pixels,2%,"2% of pixels = 2,910 pixels (2.0%)","2%
2,910 px",145500,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
50m,sub50_56,fixed_4000,4000,0.027491408934707903,50,534.6509069396786,533.3705197145598,12.436344640178424,513.4155457254008,579.6191400168568,all_pixels,3993,4000,0.023260681836983287,1.7587647256486276,531.1165368990787,538.1852769802786,534.6509069396786,0,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (2.7%)","4,000
2.7%",145500,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
50m,sub50_56,pct_3,4365,0.03,50,549.9338614670992,550.2434812294492,11.181616597269207,514.4691967552711,573.442445762155,all_pixels,4358,4365,0.020332657035228168,1.581319384111421,546.7560811907964,553.111641743402,534.6509069396786,15.282954527420543,percent,0.03,3% of pixels,3%,"3% of pixels = 4,365 pixels (3.0%)","3%
4,365 px",145500,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
50m,sub50_56,fixed_6000,6000,0.041237113402061855,50,597.3778163280475,595.4212392338957,13.479631730499989,577.1279272869036,630.2605427689487,all_pixels,5991,5999,0.022564667388147046,1.9063078009067795,593.5469473769989,601.2086852790961,534.6509069396786,62.72690938836888,fixed,6000,"Fixed 6,000","6,000","Fixed 6,000 (4.1%)","6,000
4.1%",145500,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
50m,sub50_56,fixed_8000,8000,0.054982817869415807,50,641.1578616887451,642.0228470588256,14.443981057517753,612.7086865400809,681.2379754181187,all_pixels,7980,7997,0.022527963736534033,2.0426873906201686,637.0529276913587,645.2627956861315,534.6509069396786,106.5069547490665,fixed,8000,"Fixed 8,000","8,000","Fixed 8,000 (5.5%)","8,000
5.5%",145500,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
50m,sub50_60,fixed_1250,1250,0.007599153758237482,50,378.9207034516533,380.29508933356465,11.288482121193637,354.81958574549856,403.0256893572924,all_pixels,1249,1250,0.02979114632260768,1.5964324514398245,375.71255232949034,382.1288545738163,603.9390179835656,-225.01831453191227,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (0.8%)","1,250
0.8%",164492,bootstrap_mean,Original random bootstrap-mean quadrat selected with seed 20260703
50m,sub50_60,pct_1,1645,0.010000486345840527,50,433.57130139740826,431.68015218031036,14.336088547750421,406.0588907580595,466.65629657811166,all_pixels,1644,1645,0.033065123317767904,2.0274290855610255,429.4970301120292,437.6455726827873,603.9390179835656,-170.36771658615731,percent,0.01,1% of pixels,1%,"1% of pixels = 1,645 pixels (1.0%)","1%
1,645 px",164492,bootstrap_mean,Original random bootstrap-mean quadrat selected with seed 20260703
50m,sub50_60,pct_2,3290,0.020000972691681055,50,569.3445527983444,572.3400014103293,11.829867791966832,543.9576215317079,590.6330406055615,all_pixels,3289,3290,0.02077804685022927,1.6729959472480154,565.9825415709372,572.7065640257515,603.9390179835656,-34.594465185221225,percent,0.02,2% of pixels,2%,"2% of pixels = 3,290 pixels (2.0%)","2%
3,290 px",164492,bootstrap_mean,Original random bootstrap-mean quadrat selected with seed 20260703
50m,sub50_60,fixed_4000,4000,0.024317292026359946,50,603.9390179835656,606.0569558254715,15.747725800376893,559.1288061997027,638.9446625256459,all_pixels,3997,4000,0.026075026337850256,2.2270647403425703,599.4635638298895,608.4144721372417,603.9390179835656,0,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (2.4%)","4,000
2.4%",164492,bootstrap_mean,Original random bootstrap-mean quadrat selected with seed 20260703
50m,sub50_60,pct_3,4935,0.03000145903752158,50,642.8876515802187,643.2692196228836,12.418458653950676,617.430841363213,667.9270727272506,all_pixels,4932,4935,0.019316685619059703,1.7562352652186575,639.3583646806622,646.4169384797752,603.9390179835656,38.94863359665317,percent,0.03,3% of pixels,3%,"3% of pixels = 4,935 pixels (3.0%)","3%
4,935 px",164492,bootstrap_mean,Original random bootstrap-mean quadrat selected with seed 20260703
50m,sub50_60,fixed_6000,6000,0.03647593803953992,50,678.6595444666752,678.0020512671183,13.068350651225243,646.6445771885067,709.0953802673725,all_pixels,5997,6000,0.019256121508605627,1.8481438728810007,674.9455603050815,682.373528628269,603.9390179835656,74.72052648310967,fixed,6000,"Fixed 6,000","6,000","Fixed 6,000 (3.6%)","6,000
3.6%",164492,bootstrap_mean,Original random bootstrap-mean quadrat selected with seed 20260703
50m,sub50_60,fixed_8000,8000,0.04863458405271989,50,730.8585504846152,730.4470351045127,12.554151571106093,700.0695968240773,758.1185831171235,all_pixels,7993,8000,0.01717726578252622,1.7754251415945734,727.2907000846901,734.4264008845403,603.9390179835656,126.91953250104962,fixed,8000,"Fixed 8,000","8,000","Fixed 8,000 (4.9%)","8,000
4.9%",164492,bootstrap_mean,Original random bootstrap-mean quadrat selected with seed 20260703
50m,sub50_8,fixed_1250,1250,0.0066527225601805285,50,348.41127314037857,348.954894767765,12.027462523357174,322.09827548208074,378.6650349587476,all_pixels,1249,1250,0.03452087647724068,1.7009400621465844,344.9931061116477,351.82944016910943,573.1492726615047,-224.73799952112614,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (0.7%)","1,250
0.7%",187893,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
50m,sub50_8,pct_1,1879,0.01000037255246337,50,429.6075609593425,433.2059687434669,12.752293988027771,396.8799085451867,462.59784215300687,all_pixels,1877,1879,0.029683588341767177,1.8034467109237757,425.9833991075879,433.2317228110971,573.1492726615047,-143.54171170216222,percent,0.01,1% of pixels,1%,"1% of pixels = 1,879 pixels (1.0%)","1%
1,879 px",187893,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
50m,sub50_8,pct_2,3758,0.02000074510492674,50,560.3643851351133,559.8565890452619,15.768164937789267,523.7342827033799,590.5433820445312,all_pixels,3754,3758,0.028139127603527655,2.2299552708757493,555.8831222428555,564.845648027371,573.1492726615047,-12.784887526391458,percent,0.02,2% of pixels,2%,"2% of pixels = 3,758 pixels (2.0%)","2%
3,758 px",187893,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
50m,sub50_8,fixed_4000,4000,0.02128871219257769,50,573.1492726615047,572.9920096864666,12.490523754914612,550.7043466424407,600.8167188971432,all_pixels,3997,4000,0.021792793519414218,1.766426809534356,569.5995050868632,576.6990402361462,573.1492726615047,0,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (2.1%)","4,000
2.1%",187893,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
50m,sub50_8,pct_3,5000,0.026610890240722114,50,616.6840518250533,614.2161575224491,13.007174245148873,588.280061584036,648.4187806530434,all_pixels,4995,5000,0.02109212035993898,1.839492222563956,612.987453805697,620.3806498444096,573.1492726615047,43.53477916354859,percent,0.03,3% of pixels,3%,"3% of pixels = 5,000 pixels (2.7%)","3%
5,000 px",187893,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
50m,sub50_8,fixed_6000,6000,0.03193306828886654,50,655.3077937971293,657.0338201477784,13.235139214813236,620.4657224975516,685.464773034397,all_pixels,5995,6000,0.020196828635477178,1.8717313377484874,651.5464088502312,659.0691787440275,573.1492726615047,82.1585211356246,fixed,6000,"Fixed 6,000","6,000","Fixed 6,000 (3.2%)","6,000
3.2%",187893,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
50m,sub50_8,fixed_8000,8000,0.04257742438515538,50,707.5086877366178,706.146957853687,13.446545134251512,677.4475971340722,737.1836742300725,all_pixels,7992,8000,0.019005484126658832,1.9016286495920438,703.6872218921822,711.3301535810535,573.1492726615047,134.35941507511313,fixed,8000,"Fixed 8,000","8,000","Fixed 8,000 (4.3%)","8,000
4.3%",187893,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
