quad_id,scale,center_x,center_y,sp_rich,sp_shannon,sp_simpson,sp_even,phy_faith,phy_rao,phy_afaith,spec_sa,spec_pca_mean,spec_pca_med,spec_pca_sd,spec_rao_q,spec_alpha,spec_convex,spec_hull3d_v,spec_hull3d_a,env_elev,env_tri5,env_tri11,env_tri21,parent_20m,edge_flag,primary_analysis,spec_sa_z,spec_pca_mean_z,spec_rao_q_z,spec_alpha_z,phy_faith_z,phy_afaith_z,sp_shannon_z,env_elev_z,env_tri11_z
1200_b,10m,563661.277638585,3847887.540754574,4,0.752228528314111,0.4851615405655323,0.5426181837069856,214.11128800000017,13.21500607342672,187.89998311277876,2.88699593879671,7.49997529562657,6.91278886666394,3.77966458985247,141.066564140587,565.939733365933,1019.1441096057,7212.43663349196,2465.3282542635,210.952590822061,1.61512875773821,7.453838544441111,25.223410399361516,1200,TRUE,FALSE,0.4270816972398872,-0.18567772747796021,-0.2909666932900348,-0.03566729347131357,-1.0711128802891015,-0.41768061854084887,-0.7994227604058111,-0.796999041153444,-0.47518671943081675
1200_c,10m,563653.9369475998,3847894.331830866,4,1.0842014498734918,0.633929601174676,0.7820860275285554,346.8134690000001,134.93504768952954,185.47985481829076,2.90270402821463,6.98974539390307,6.47212139408883,3.80923593428032,126.727116675764,396.560256423233,669.697032905484,3023.79552578233,1543.93768339988,212.5014184477033,1.380889264636995,6.01426999623178,21.540557983721044,1200,TRUE,FALSE,0.5759072613832544,-0.5242686645920684,-0.45479384640015563,-1.070301298505919,-0.636146012372594,-0.420976662285005,-0.13777758831309952,-0.7086907444161615,-0.8705615097373652
1200_d,10m,563660.7277881169,3847901.672454008,4,1.3287998552213731,0.7225890682537628,0.958526480730924,253.369898,99.77456459972608,183.30495732384423,2.79591184230948,7.17231161825557,6.65552931554831,3.87913617712164,132.975144998037,445.413584003441,566.152873649575,2784.11095785747,1390.10712133639,212.399502687738,1.5946970928562871,7.268378418573893,25.379869717273422,1200,TRUE,FALSE,-0.43589034751663114,-0.4031168685485746,-0.38341057343232054,-0.7718866683162338,-0.9424322926621685,-0.42393871900616237,0.34972408272621613,-0.7145015958138364,-0.5261229936820064
1201_a,10m,563653.3871589805,3847908.463490339,2,0.6055755843496309,0.4150161811807146,0.8736608924246486,237.15720800000005,98.42407880364044,187.37319337554297,2.84984560308888,7.49207303701205,7.04433283741094,3.89228733803011,142.556928127829,448.109669326831,747.073174635605,4235.85132024262,1800.0891830629,214.41207949569144,1.5100729525459595,6.800173446298813,24.584796657555923,1201,FALSE,TRUE,0.07510256580422515,-0.19092170306733777,-0.27393939222235586,-0.7554179579009943,-0.9955737175932423,-0.4183980689429024,-1.091712299840204,-0.5997520736456575,-0.6547146074429545
1201_b,10m,563646.596367103,3847901.1228337632,3,1.0835497589454108,0.6569873933753715,0.9862894945941668,335.0367700000001,148.29876695394643,192.86715163284356,2.76475841886938,7.45715140725129,6.78351844185729,4.08096873663982,144.51978686675,446.655060110335,631.292882769006,3905.90924106016,1663.26969986208,213.9386090185802,1.2739729249543934,5.237458779075325,20.04316334979771,1201,FALSE,TRUE,-0.7310520120014747,-0.2140958590827083,-0.25151387269354475,-0.7643032619920717,-0.6747472911143916,-0.4109156859692917,-0.1390764537574133,-0.6267475705601346,-1.0839112473883072
1201_c,10m,563639.2557116593,3847907.913622811,4,0.7075901395662509,0.3884982557995409,0.5104183926670799,380.173902,48.79343478314738,196.2546138020351,2.89356945939104,7.89843243143994,7.21878123585016,4.43149099176709,164.041710908225,445.463908404583,615.236280518573,3259.17724529365,1573.86023062472,215.1025978287333,1.860529487456718,8.02197457177832,24.86338415571433,1201,FALSE,TRUE,0.4893622130194295,0.07874028204897644,-0.02847729846063684,-0.7715792678114953,-0.5267982763745817,-0.40630220183427335,-0.8883901805986544,-0.5603813284140777,-0.3191492296194033
1201_d,10m,563646.0465035354,3847915.2542793886,4,1.286356121597263,0.7019647938357492,0.927909798722766,380.173902,146.0396029196811,301.0551626146959,2.76012068968532,7.90316224670821,7.4039718536934,4.06957078550912,158.037909435425,563.321123633341,1338.68233173763,8686.31016620158,3127.71990998432,216.0745237826119,1.700945575198219,7.063488981726803,24.123542933480344,1201,FALSE,TRUE,-0.7749919619087167,0.08187900947096906,-0.0970702972871308,-0.05166275363069726,-0.5267982763745817,-0.263571258981023,0.2651307631684993,-0.504965784346555,-0.5823954915982816
1202_a,10m,563638.7060397521,3847922.0451656585,5,1.1988259239660253,0.6590577175638976,0.7448724270157965,391.950601,108.61748922055536,299.0657134317433,2.75669951676244,7.2104578596319,6.58174514836632,4.0631437533301,136.994246093368,525.490095214798,940.345952502109,7825.15741795214,2573.74319502833,217.87142533863005,1.424326484954964,6.2529647989901305,22.165299054871593,1202,FALSE,TRUE,-0.8074057059824391,-0.3778028452595361,-0.33749263327980766,-0.2827490053641136,-0.488196997632784,-0.26628074820468206,0.09067697819414222,-0.40251324980402764,-0.8050044317467154
1202_b,10m,563631.9151382494,3847914.7046104977,5,1.054185244521275,0.5827086194676356,0.6550021199183348,470.822931,118.5551455488208,244.51926759935452,2.84467359684414,7.03914201409566,6.36487976660341,4.00399623424467,131.158794443217,586.041347545829,1366.72090489409,8974.26154086852,3193.73378706429,216.97853578910832,1.7993999589423917,7.811220350016968,25.88825587815788,1202,FALSE,TRUE,0.026100632682537456,-0.4914888375674614,-0.40416224752409635,0.08712098030309437,-0.2296718544373063,-0.3405691534769457,-0.19760197779206268,-0.45342243684805733,-0.377032479665929
1202_c,10m,563624.5746247874,3847921.495553025,5,0.7884702067705848,0.3819655452890355,0.4899040843260049,843.319974,175.18062727122685,600.5071605955749,2.81602393862846,6.04883121593579,5.55130963154728,3.3052802080374,95.0236071234714,391.67043907564903,911.701733312349,5297.71133165547,2259.19783470563,218.30056510176533,1.2348575171439673,5.526107335514209,19.9066559199126,1202,FALSE,TRUE,-0.24533922438875058,-1.1486636915901869,-0.8170041565458633,-1.1001701550966734,0.9912867679524094,0.14426120463997835,-0.7271905690974815,-0.3780453226329827,-1.0046344650382968
1202_d,10m,563631.3655262904,3847928.836108184,2,0.6583592202937518,0.46561735139826455,0.9498115822413205,195.759125,91.1488452945418,147.67600171961618,2.83936120435227,7.12316776200043,6.39323592265567,4.01878785321797,133.77608647556,541.404924669263,1001.04952731332,7221.45936479478,2529.53697018491,219.0559299048954,0.8279040275829885,4.0402805302008975,17.072965915513006,1202,FALSE,TRUE,-0.02423138342195418,-0.43572896024806496,-0.37425987481633133,-0.18553519862006407,-1.131266999832949,-0.4724628391933432,-0.9865108342391008,-0.33497727679279543,-1.412713998530005
1203_a,10m,563624.0249969421,3847935.627020685,4,1.1023480211324623,0.6609284507813296,0.7951760117107829,866.558222,338.4566986837191,376.642118806401,2.8538045711097,7.50998582514761,6.7637681565233,4.36595271271995,150.917344874457,535.565963238401,1052.96892943711,7424.35306465033,2588.39307070236,220.0966771324771,1.2721064361319048,5.855637268978549,20.018305363347903,1203,FALSE,TRUE,0.11261162457313943,-0.1790346935042789,-0.1784222338538586,-0.22120178680122285,1.0674563370752188,-0.16062716520595263,-0.10161020692808923,-0.2756378038390658,-0.9141296894892209
1203_b,10m,563617.2341344877,3847928.286429401,4,0.5917769371096995,0.31246423865316464,0.4268768262403117,838.628648,196.6201156703225,910.0839796636228,3.01494740817896,7.98105813926121,7.74109560353092,3.70226476593466,154.80410603181,556.566058685565,894.624825417868,5136.30984982857,2117.35838956129,219.2080441832622,0.959634365835574,4.52669851490937,17.49145083986782,1203,FALSE,TRUE,1.6393519553950229,0.13357108625394204,-0.13401626794825394,-0.09292524910735211,0.9759096930526738,0.5658829592176079,-1.1192139655930173,-0.32630429562329905,-1.2791202152088366
1203_c,10m,563609.8935614988,3847935.077203535,3,0.8654612974825162,0.5071560189358529,0.7877768220959448,768.6786589999999,307.813171762009,944.8178203487448,3.04251222510062,8.14723816767164,7.79404571800562,3.21827747118697,153.467296380821,557.139576550478,973.903376266733,6175.2671397984705,2328.61789067399,219.9764681168242,1.336610964648139,5.9766546644010585,20.664065577520823,1203,FALSE,TRUE,1.900513533975968,0.24384892641790112,-0.14928922179873638,-0.08942198474354451,0.7466299073186006,0.6131879961288568,-0.5737419588180146,-0.2824916675286233,-0.8808924897753649
1203_d,10m,563616.6844239531,3847942.417794819,3,0.8406592694315042,0.508141825792902,0.7652010432640144,768.67866,312.6363100187512,956.1404566485284,2.90627192756261,7.85830970531537,7.3299862036920604,4.18298789984171,158.496611457086,576.37142230989,724.556922385455,4686.5313114679,1877.50810074957,221.4086896440237,1.5745397559784515,6.313519751382982,21.47016855670738,1203,FALSE,TRUE,0.6097111581616937,0.052114654283528454,-0.09182965977170854,0.028053414055801425,0.7466299105963683,0.62860862677404,-0.6231741294931906,-0.20083180976039164,-0.7883731281286085
1204_a,10m,563609.3438971146,3847949.2087590015,3,0.8325288130840567,0.5368475283148211,0.7578003829661906,654.791382,325.39454779654955,586.9893922258175,2.79354697847517,7.35404746638365,6.64060144422795,4.21870464774176,143.754846777706,489.601898767938,962.144824387296,5341.01957389005,2312.82759291887,222.3961316706958,1.5577422149107985,6.515172780713979,21.949865577111705,1204,FALSE,TRUE,-0.45829614015631176,-0.28251611403172133,-0.26025325804261795,-0.5019677034820956,0.3733339162585162,0.12585095921143313,-0.6393786957088027,-0.1445315978720194,-0.7329895034407831
1204_b,10m,563602.5530706634,3847941.868134409,3,0.7983540499598928,0.5185234767709858,0.7266931730098962,207.535824,22.545488543506956,93.88481828315824,3.10431544617596,9.21824090785649,6.94367384436768,8.83730728188647,326.130199448469,715.6731331916,2865.03218816661,22022.7441641405,6707.38591545238,221.1577331245678,1.6052648013795143,6.797829081964802,23.192409544065303,1204,FALSE,TRUE,2.486065283631881,0.9545713286644885,1.8233719931256067,0.8789610307233937,-1.0926657210911517,-0.5457226304450304,-0.7074913806901604,-0.21514040189896202,-0.6553584826916287
1204_c,10m,563595.2124552301,3847948.6590707577,2,0.04110032298277504,0.01366040621230113,0.05929523214618425,23.553398,0.3217489843600011,11.333059060445194,3.14393819083953,10.9039324739093,8.52494022258501,8.23809394973176,373.508807674669,1106.74229604898,2103.79171535032,19529.2089517955,5205.24328972013,222.43451952284397,1.5972064755064057,6.958230737581536,23.823347615365172,1204,FALSE,TRUE,2.861469138968805,2.0732040961820446,2.364669175116706,3.2677596119679193,-1.6957172985848226,-0.6581522938537099,-2.2167508412211943,-0.14234286764634238,-0.6113044700965525
1204_d,10m,563602.0032816809,3847955.99969535,1,-0,0,0,1,0,0.43487510295867754,2.90716269553563,7.57187587865942,6.54867960805531,4.55260785889631,156.114357037811,628.966509790043,1580.38568396108,12643.9374761317,3853.71741147919,223.80212647229223,1.2256952507904433,5.71708707408329,20.87279895721842,1204,FALSE,TRUE,0.6181506979795848,-0.13796416599144393,-0.11904674470132268,0.34932413106920285,-1.7696420887805047,-0.6729948503981494,-2.298666649731317,-0.06436708886220263,-0.9521822395548528
1205_a,10m,563594.6627500687,3847962.790616994,5,1.3149126746912063,0.6912359567222816,0.817001180680865,554.5756690000002,163.38115771940608,320.54325274504635,2.81997477217637,6.88278805077858,5.92005645894566,4.08241055719011,128.073970356011,603.179772290127,1000.60068820765,9009.42036968421,2660.06121323241,224.6377903487679,0.9831028710170884,4.900835962158071,19.424521276910028,1205,FALSE,TRUE,-0.20790723530588273,-0.59524605521035,-0.43940614023978597,0.19180897056755705,0.04485013045224093,-0.23702985714460437,0.32204596395495,-0.016720693385598295,-1.176364070018123
1205_b,10m,563587.87187049,3847955.450041552,4,1.0434283702446956,0.5970976614923248,0.7526744676374378,298.18485300000015,78.86723622623425,165.22125932292298,2.84223702312129,8.05398023759734,6.87065088943975,5.67866557728895,194.220806533601,709.792121774326,1834.90073131447,19932.8022889342,5243.40806246456,223.3929497578281,1.367463429175259,6.237645949741509,22.06226784222299,1205,FALSE,TRUE,0.0030154280321002497,0.18196253004928786,0.31631669251232575,0.8430375852969634,-0.7955392991538758,-0.44856743798891174,-0.21904117800898135,-0.08769679845716243,-0.8092117248394585
1205_c,10m,563580.5312961777,3847962.240918303,4,1.2110317090323683,0.669469372139166,0.873574720490142,291.0994800000001,117.83702598417646,228.46428327942633,2.82516410010348,6.54105859901757,5.8795895563509,3.89231031802804,115.866731995928,425.519411667819,1069.88832342143,6733.51008529196,2608.40977169825,224.12046189193217,1.3552180805158938,6.4005238570068554,23.296994197924597,1205,FALSE,TRUE,-0.1587411887085154,-0.8220193096205817,-0.5788729581053335,-0.8934078087281645,-0.8187635029959378,-0.3624349077639181,0.11500395860812351,-0.04621680652339597,-0.7644776143931655
1205_d,10m,563587.3221757564,3847969.5814937456,5,1.2967865009258972,0.7022137022852337,0.8057387556905804,447.77376400000014,155.5789587239905,200.61364317431537,2.8871856108041,7.20716620862701,6.65618265975351,3.67389100571796,130.877828879821,453.754201707958,730.236037073089,4639.39252453163,1828.77666912588,225.70702929661655,1.3622224383584451,6.3123638750122995,21.485479390004873,1205,FALSE,TRUE,0.42887873587081143,-0.37998720018392124,-0.4073722588223745,-0.7209390160041047,-0.3052216600435492,-0.40036551181423585,0.28591923619656834,0.04424326976073458,-0.7886905873966978
1206_a,10m,563579.9816048096,3847976.372418118,5,0.925980657847194,0.5265988312747327,0.5753441314469526,883.490554,299.2937729444647,746.379636610096,3.04532476899314,5.93650338956485,5.27492756076478,3.60951315682764,96.5362321131805,364.490558384029,1007.15548048097,7147.39059640134,2569.46516862842,226.4647731101437,1.26675055099224,5.925307933872007,21.42674299590439,1206,FALSE,TRUE,1.927160850549351,-1.223204959882099,-0.7997225251304838,-1.2661951619270275,1.122956581012901,0.34292921042598856,-0.4531226552454924,0.0874469577812446,-0.8949947726024682
1206_b,10m,563573.190769081,3847969.0318021094,5,1.381563735288114,0.71095882697661,0.8584138130551733,850.4053460000001,251.4883963130361,478.9385276890747,2.91426704519632,6.44398625327524,5.86039581579203,3.53723833978233,108.069599547373,393.257223468732,994.169439455115,5392.6508135512,2337.94493193415,224.57211126911824,1.4390771049245097,7.0376275730443245,25.437863866115872,1206,FALSE,TRUE,0.6854605291114185,-0.8864369699767007,-0.667954633992981,-1.0904774749598867,1.0145109685167044,-0.02130668400860877,0.4548861734866621,-0.020465466244185083,-0.5894982787823903
1206_c,10m,563565.8502353362,3847975.822722712,5,1.1065215108265176,0.6461560004912122,0.6875204705181972,353.3889330000001,101.0395321398043,215.96785089970285,2.90252110290762,7.22486946958787,6.68052518546043,4.0791499310815,137.67156193128,507.987771994461,1385.1173061521,8216.59600605793,3133.00878568745,224.8626140196369,1.699508503268969,8.183481381676058,27.82877456293176,1206,FALSE,TRUE,0.5741741440519486,-0.36823923382901813,-0.32975434868036757,-0.389659825362651,-0.6145931715705445,-0.3794541657360132,-0.09329215106413696,-0.003902097492829581,-0.27479168848263197
1206_d,10m,563572.641071065,3847983.163338722,4,0.993845454567737,0.592311518702052,0.7169079543574559,371.585902,143.15651313335226,247.57560653969273,2.96012169698397,7.48834047624143,6.91945689917064,3.91838808174449,142.852761055505,489.359797758218,1073.55878370708,7036.96444622516,2605.77537196509,226.82219000165665,1.1683743738103174,5.684429584338642,21.23814334055325,1206,FALSE,TRUE,1.119908299259025,-0.19339864776401355,-0.27055952235942804,-0.503446548155788,-0.5549477418431784,-0.3364066357842819,-0.3178633850186321,0.10782551792059723,-0.9611515576021175
1207_a,10m,563565.30050176,3847989.954220885,3,0.2815109560424705,0.1466355495832412,0.2562423149150799,366.047078,34.78880177636739,115.59803394546807,2.80304197371867,6.33213166479324,5.95851103592841,3.27011060464461,101.576079201758,357.243109389586,663.253299726916,3709.10387877103,1623.25886369719,227.07069556415257,1.068784517760221,5.2210814231293154,20.64770580473153,1207,FALSE,TRUE,-0.36833624840522466,-0.9606641954033219,-0.7421426356223649,-1.31046532567267,-0.5731027179638857,-0.5161507648491983,-1.7375956922514695,0.12199436575778301,-1.0884092573517672
1207_b,10m,563558.5096660324,3847982.613604876,5,1.312611409058324,0.6961622310747632,0.8155713239494536,470.822931,144.6932218982444,320.8375823696715,2.7942375988669,7.30006490943721,6.71811480033716,3.74448263829784,134.62003091675,431.12933869582,676.570892097787,5456.43906424732,1878.87484670488,225.2958625451173,1.7233718614760412,8.12160087319149,27.108778236609737,1207,FALSE,TRUE,-0.4517528893080651,-0.31833919002662076,-0.36461787044186367,-0.8591402494364557,-0.2296718544373063,-0.23662900099157516,0.3174593811440774,0.02080009577625491,-0.29178705358461476
1207_c,10m,563551.1691322892,3847989.4045254784,4,0.8691740883403223,0.47414362711758373,0.6269765734588844,341.6122340000001,100.6484012507388,173.51547633273398,2.82470920192842,8.27869787918814,7.60628174779415,4.51654810907355,177.866774345983,591.573574043296,896.788604070699,6690.8051909287,2274.23051462017,225.49845799476745,1.6131939163818658,7.435341904777978,24.65011592472222,1207,FALSE,TRUE,-0.16305110035530465,0.33108620272171774,0.1294730542381636,0.12091391532183471,-0.653194450312342,-0.43727130044524287,-0.5663421078466818,0.03235132251648643,-0.48026678667546707
1207_d,10m,563557.9599680164,3847996.745141489,3,0.9730909409371926,0.5935108049122986,0.8857455455162516,335.0367700000001,135.68277475613087,207.5858740331844,2.88321621961774,7.24996079769842,6.60194092926088,4.0125048896695,137.32018172516,449.59004822857,699.508140744784,3974.87138000869,1698.94989507078,227.2720080846749,1.2427040488251593,6.1800039173486425,23.12797272549306,1207,FALSE,TRUE,0.3912709233037544,-0.3515885117335643,-0.33376884219339187,-0.7463752428110598,-0.6747472911143916,-0.3908698260038894,-0.3592285773309387,0.13347244472854217,-0.8250430004661186
1208_a,10m,563550.6194181746,3848003.536066685,4,1.1454830903836868,0.6724592796788615,0.8262913869593547,357.12473500000016,151.92655462619183,239.31458109425375,3.20564094320405,11.5234249445831,8.78609199270098,10.2725344796208,476.58797203581,600.270186090786,2644.68059207833,20894.6202065395,6316.38864328878,228.03761327483716,1.6624187291098067,7.697560838922218,25.514135398383164,1208,FALSE,TRUE,3.4460690024870253,2.4843021824996994,3.5423411937689546,0.17403611592923526,-0.6023480819808245,-0.3476575687624091,-0.015639007277540605,0.1771243587292471,-0.4082488503079034
1208_b,10m,563543.8286043733,3847996.195430391,5,1.128453626691843,0.5908574484639177,0.7011476602941329,474.3285920000002,140.10339278872993,285.8499074739803,2.64089950629277,9.12381095128681,8.04732555038202,6.25382546797174,244.694319812324,556.845443755937,2718.98853711561,19357.676801665,6309.62555619146,225.99866981251324,1.3754161605495845,6.670786819205599,24.470484468313224,1208,FALSE,TRUE,-1.9045475306460709,0.8919071700595717,0.8929729415208116,-0.09121865926823236,-0.21818111348899333,-0.2842797421630919,-0.04957991541580006,0.060871509593258856,-0.690250400871537
1208_c,10m,563536.4880097765,3848002.9862852166,5,0.9292634425715416,0.48771229128761817,0.5773838402788284,507.9845350000002,116.63300747012552,541.9666422813181,2.95737805917174,10.2640549646981,9.44528131574392,5.87949825100816,279.829780875603,985.573472999123,2180.37047913212,21087.1171970325,5443.59060600724,226.1216647285619,1.373705046494598,6.644293564805901,25.715779006906587,1208,FALSE,TRUE,1.0939138301452687,1.6485784034301711,1.294393050163718,2.5276145427998684,-0.10786476447972929,0.06453315484657476,-0.4465798364707515,0.06788421479284416,-0.6975267232917844
1208_d,10m,563543.2788235784,3848010.32692151,4,1.2834635484911203,0.6993766546766271,0.9258232482849454,292.13587200000006,93.92362289742788,202.2167860721699,3.04805427378366,11.5373301710484,9.27560630233835,9.65548227073785,452.652149178366,870.567818180996,3127.71376658522,35143.4256784155,8064.74284565848,228.10981911248317,1.9127498209710252,8.492428634052775,28.10018512293477,1208,FALSE,TRUE,1.9530214170048534,2.493529755489377,3.2688761438984564,1.8251164397601518,-0.8153664512008832,-0.39818214445660594,0.259365663347663,0.18124126265802593,-0.1899399075263377
1209_a,10m,563535.9383151246,3848017.1178694502,4,1.2027995558383064,0.6637920124988798,0.8676364771956863,403.6201950000001,137.74274127985998,269.8473188619269,2.80025506908998,7.90206925347487,7.36336933212368,4.25546024942308,161.098221065251,554.316604924763,1865.42764469931,17973.2545454755,4880.88403560805,226.9251835598904,2.4696791911538156,11.057952223393936,33.44902492021656,1209,FALSE,TRUE,-0.3947406469634222,0.08115369407513309,-0.062106457629144594,-0.10666576475710854,-0.4499467841563582,-0.306074137197931,0.09859670348865929,0.11369782130152564,0.5146763140658885
1209_b,10m,563529.1475013223,3848009.777233158,3,0.912617064453169,0.5331018673414601,0.8306998509543071,342.6897450000002,120.07089494922188,156.2573209182911,2.96192530956557,8.33581653606068,7.60449949259973,4.73738036264319,183.851696351461,728.511518125852,1520.83748560353,14637.9225666359,4036.15597772255,225.4060827260245,1.399281760972993,6.665843621462686,25.221528422818732,1209,FALSE,TRUE,1.1369965429537963,0.36899040922126713,0.19785035651210978,0.9573827490003649,-0.6496626200041754,-0.4607756887535012,-0.47975722835896567,0.027084433865816646,-0.6916080408210058
1209_c,10m,563521.8069067266,3848016.568087984,3,0.7906278806298102,0.4456868579666075,0.7196605106140939,262.52742300000006,93.45350982034464,109.55760985455646,2.88364113326787,8.1567531557084,7.40843278433409,4.95292510689568,182.122199405503,646.836508888707,2584.88106534179,23692.924024107,6171.94772241246,225.10512565056345,1.0494676178124918,4.80000555068474,18.55038018778504,1209,FALSE,TRUE,0.3952967479607408,0.2501631167566354,0.1780909786376122,0.45848085460584626,-0.9124160567789231,-0.5243773956779211,-0.7228901747002482,0.00992499902297715,-1.2040569526129674
1209_d,10m,563528.5977205291,3848023.9087242777,4,1.0549930799817788,0.6351909651315157,0.7610166423309429,403.6201950000001,153.66663644605262,215.86380873948153,2.84311757467509,8.34126935397091,7.65519182199066,4.45033097458562,178.759692069016,719.176411818318,1555.79755159297,16647.1621944616,4238.02954881949,225.91876573713057,1.472874351148704,6.600595896906983,22.37488184435266,1209,FALSE,TRUE,0.011358172860258238,0.3726089245609227,0.1396745748256847,0.9003603835950501,-0.4499467841563582,-0.3795958638071886,-0.19599190541092695,0.056315681247619,-0.7095282054747001
120_a,10m,563225.0470579335,3848005.024719091,2,0.5956391026486735,0.4057049872935536,0.8593255795507935,237.15720800000005,96.21586205821468,230.53887804179237,2.7889040716059,8.77969439901141,8.23872991388923,4.40217880583006,192.919267863346,564.509429539076,824.587073732328,4225.6810657999,1933.69602977579,267.6471163599557,1.9064888917675469,9.408265048706571,36.8715418106981,120,FALSE,TRUE,-0.5022851458017673,0.6635498246397328,0.30144670707295,-0.044404131035748674,-0.9955737175932423,-0.35960945627701574,-1.1115164004702913,2.435508503063223,0.06159283876022005
120_b,10m,563218.2561650475,3847997.684205962,5,1.2556171301744776,0.6881594237884097,0.7801587874088867,382.515103,124.62687673698284,227.1356434603165,2.71746482490046,6.90214410302719,6.21903911860976,3.78741291668217,123.964053509181,445.372342583813,674.678059520839,5408.70936609292,1902.12291247456,269.98551097175374,2.947249125514451,13.684683133470871,46.39405262965614,120,FALSE,TRUE,-1.1791329730610778,-0.582401288865711,-0.48636164380345087,-0.7721385865293088,-0.5191243643223524,-0.3642444213231736,0.20386581067071782,2.568834924834588,1.236103011012855
120_c,10m,563210.9156362148,3848004.475131872,5,1.432809420736338,0.7388385448486259,0.8902545476696079,266.32268700000003,100.79442434866743,173.33152672119186,2.7653030949759,8.13571859304606,7.60318188568121,4.30392482362913,169.422318969702,493.349907710729,1050.40061021917,6699.66630413633,2497.29053336518,271.80726821832855,3.173243680317367,14.383755431910338,48.92122970961687,120,FALSE,TRUE,-0.7258915035098603,0.23620448309057732,0.03299576058683185,-0.4790734451375785,-0.8999760645907294,-0.43752182681929686,0.5570223965500669,2.672704636899615,1.4281019010611458
120_d,10m,563217.7065291016,3848011.815645003,3,0.6813460623943102,0.4873868287869061,0.6201879128990377,240.22306000000003,3.035702297523861,119.54773962089176,2.81525116144607,9.02115747731765,8.15999504627361,4.94227530532639,211.607823109529,674.899982087333,1084.22125920779,6920.83277807294,2572.67397657606,268.8152551850552,2.029332070588801,9.8119794035644,38.744792625002034,120,FALSE,TRUE,-0.2526608659370287,0.8237858470406164,0.5149621029230487,0.6299031791682145,-0.9855245681980599,-0.5107715447837214,-0.9406964556866277,2.502111363374712,0.17247222591702202
1210_a,10m,563521.2571926127,3848030.6996291904,4,1.2250577631487591,0.6665219916605247,0.8836923798486206,357.12473500000016,140.51575002308422,254.2869692796925,2.91272819533787,8.34855930714439,7.70188254763662,4.25720015108611,175.638521221131,628.869483602943,1002.20818809843,8650.81596590425,2657.84257481737,225.3837197485036,1.071507167124456,5.2645749920207905,21.72414520282179,1210,FALSE,TRUE,0.6708807675489119,0.3774465714102916,0.10401542299060264,0.3487314583654933,-0.6023480819808245,-0.32726623392033083,0.1429588621166047,0.025809381418308457,-1.0764638305768208
1210_b,10m,563514.4663568854,3848023.3590131807,7,1.5613813810936557,0.7530554422217708,0.8023913035510216,565.4972360000002,146.24240908622474,308.6642346436366,2.77644212586846,6.96858697557872,6.40341756534945,3.7849686414504,125.770767802108,444.064687859504,1366.13333393245,10331.9788062124,3348.95649297712,224.6485660798264,1.6219210814989249,7.165801213452753,23.717663801027133,1210,FALSE,TRUE,-0.6203552723050383,-0.5383094894517927,-0.46572006330882554,-0.7801262369166811,0.08064848549759081,-0.2532082404927287,0.8132752753611426,-0.016106301932269564,-0.5542956298620968
1210_c,10m,563507.1258231393,3848030.149933784,5,0.6489683267506091,0.30674230280006054,0.4032266928328505,447.773765,74.48468564142382,409.53959703879934,2.78650902713477,5.9159030149953296,5.33341206394238,3.35028732856281,92.4407672552754,325.186384314914,531.6697262893,2792.10811648099,1317.64203518528,222.8471702051561,1.6378209219130726,7.765010659064565,27.90819753723419,1210,FALSE,TRUE,-0.5249768834842449,-1.2368754643092885,-0.8465129157629739,-1.5062799453123406,-0.30522165676578233,-0.11582312420805628,-1.0052275396416694,-0.11881508553608376,-0.3897238842490333
1210_d,10m,563513.9166588662,3848037.490549794,5,0.7648458094524735,0.4246192100370265,0.47522542096434595,365.17918400000013,63.371729230449,254.04922718485903,2.92877991435335,7.28045120930912,6.50547934288636,4.47065791522515,145.975807908151,473.760535951204,1199.33016298368,8446.7368915867,2944.97515312978,223.49644835383947,1.9806987892261032,9.111100468187344,31.124895638850685,1210,FALSE,TRUE,0.8229620343657602,-0.33135493270303495,-0.23487893730525108,-0.598732748174189,-0.5759474725264612,-0.32759002185594693,-0.7742756396378881,-0.08179569973116657,-0.020022853563337467
1211_a,10m,563506.5761317703,3848044.281433602,4,0.8323050804536221,0.4425910496017761,0.6003812060385652,374.101527,72.61782367140286,239.31488796375496,2.84462820163399,NA,NA,NA,NA,NA,NA,NA,NA,220.8175599771893,2.1353233842379873,10.315216593443836,38.390956839387165,1211,FALSE,TRUE,0.02567053787086196,NA,NA,NA,-0.5467021085095223,-0.3476571508278302,-0.639824610436038,-0.23453578892810328,0.31068537225905096
1211_b,10m,563499.7852521924,3848036.940858159,6,1.235615190516929,0.6523888222686123,0.689609968155642,613.32183,155.09390435399706,243.32923257613095,2.78706025828942,NA,NA,NA,NA,NA,NA,NA,NA,220.71560154549937,1.731802082931399,8.868413183786595,33.78082062024451,1211,FALSE,TRUE,-0.5197542694933561,NA,NA,NA,0.23740637526850972,-0.34218989709725556,0.16400055074306574,-0.24034907330621988,-0.08667645911714464
1211_c,10m,563492.4446778802,3848043.731734911,6,1.1559660829188283,0.6193379689760041,0.6451569548098184,629.296884,162.80666318467843,436.46394711610986,2.7177406626363,NA,NA,NA,NA,NA,NA,NA,NA,217.68598908089436,2.432117721005099,11.36644556194926,39.32897165712282,1211,FALSE,TRUE,-1.1765195612350927,NA,NA,NA,0.2897688846923532,-0.07915406172905089,0.005254327538382488,-0.41308612428202746,0.5994034284460936
