"Name","SA_entropy_smooth_masked_711","SA_entropy_smooth_masked","SA_entropy_smooth","global_PCA_20m_masked_5nm","SA_entropy_20m_masked_5nm","SumBandEntropy_20m_masked_5nm","AfaithPD","evnnss_","faithPD","raoPD","rchnss_","shnnn_d","smpsn_d","CAGL8","FAGR","LIST2","LITU","OXAR","QURU","ACRU","DIVI5","JUVI","ACSA3C","CACA38","FRAMCO","FRQU","QUSH","TIAM","CAOV2","PRSES","QUAL","QUMU","JUNI","QUNI","ULAL","QUVE","AEFL","CATO6","ALJU","OSVI","ULRU","CELA","MAAC","ACNE2","CACA18","CACO15","ULAM","CALA21","PLOC","CARYA","CAOV3","PIEC2","PIVI2","QUFA","ULSE","QUMO4","NYSY","QUPA5","CAPA24","SAAL5","LIBE3","PATO2","GLTR","COOB2","dmnnt_v","avg_lvt","elvtn_r","geometry"
1224,1.42399211232833,1.31231194019435,1.71927195574161,8.63496377150831,2.58855035425721,3.86777482881151,1449.15739749216,0.864088519454917,1019.55754054233,158.41499558861,13.1082633596552,2.22138648905108,0.840805794271972,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,5,2,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,231.850408419214,8.65998840332031,"POLYGON ((-86.30460842942774 34.77135256547994, -86.30475795491549 34.77122103100989, -86.30491735679935 34.77134441574248, -86.30476783133516 34.77147595040603, -86.30460842942774 34.77135256547994))"
123,1.49789218985386,1.44328152054013,1.93173795425678,9.39820430068086,2.74698818912199,3.87869853429036,2639.23124454711,0.908554399376593,681.77430608914,159.606134482447,8.78397848642417,1.97165422784495,0.836579755478099,0,0,0,0,0,7,0,0,0,4,1,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,279.676379910749,10.2820129394531,"POLYGON ((-86.3042995020091 34.77136071443279, -86.30444902799535 34.77122918034837, -86.30460842942774 34.77135256547994, -86.30445890346506 34.77148409975791, -86.3042995020091 34.77136071443279))"
124,1.58784074830581,1.48617016523835,1.88085566675829,7.67013003104457,2.82123605421942,3.84629204712812,1756.35725516005,0.833377794841366,654.549950485034,136.092230150462,8.64730732764125,1.79688410076034,0.78564324113719,0,0,0,0,0,10,0,1,0,0,2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,285.831509985105,9.37100219726562,"POLYGON ((-86.30816603913853 34.77138625937862, -86.30831556241966 34.77125471778697, -86.30847496864369 34.77137809881967, -86.30832544648639 34.77150963970934, -86.30816603913853 34.77138625937862))"
13,1.4934179922021,1.38282039832094,1.8635895512505,8.85762315181895,2.73585738431868,3.5284692842357,1329.18622088855,0.6836526908452,1014.11235034798,155.268405653555,8.92260798925086,1.48877949382685,0.644982599004915,1,0,0,0,0,0,0,0,1,0,10,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,249.278991661072,8.80099487304688,"POLYGON ((-86.30399057020267 34.77136885896909, -86.30414009667982 34.77123732617198, -86.3042995020091 34.77136071443279, -86.3041499755479 34.77149224832508, -86.30399057020267 34.77136885896909))"
1300,1.57892715785174,1.48085099112854,1.83237531266313,5.73130644561933,2.86314836834056,3.91336932569738,1828.49670084014,0.90583243003025,1061.78871849778,179.780935505874,12.0568822176402,2.24996617974822,0.87056906972526,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,1,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,210.26565880644,5.43699645996094,"POLYGON ((-86.30785711178673 34.77139441736193, -86.3080066322656 34.77126287884239, -86.30816603913853 34.77138625937862, -86.30801651868326 34.77151779809173, -86.30785711178673 34.77139441736193))"
1301,1.5753699234162,1.46987224223583,1.80637138617805,6.21445269056183,2.82694198212193,3.80600865887555,2103.26042629562,0.879673092419865,1243.88820766614,193.65044094406,14.1299706427499,2.32626950589149,0.873859088384468,0,0,0,0,0,0,0,0,0,5,2,1,0,0,0,1,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,214.938131637573,6.00399780273438,"POLYGON ((-86.30754818438776 34.77140257456053, -86.30769770536517 34.77127103642655, -86.30785711178673 34.77139441736193, -86.3077075908329 34.77152595568941, -86.30754818438776 34.77140257456053))"
1302,1.61025297586345,1.52052409222339,1.8253908578406,5.11136501965789,2.88040147820645,3.84992216380068,3146.23222854537,0.915857225656509,1317.95297690454,256.764369093222,12.8848801336918,2.33713407685914,0.885706048023882,0,0,0,0,0,0,0,0,1,1,1,0,0,3,0,0,0,3,4,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,218.964002069076,3.65200805664062,"POLYGON ((-86.30723925694915 34.77141073007277, -86.30738877841758 34.77127919322607, -86.30754818438776 34.77140257456053, -86.3073986629429 34.77153411160076, -86.30723925694915 34.77141073007277))"
1303,1.47326468953685,1.422777948514,1.82592607475399,5.5625257121304,2.77247485384682,3.9656521705816,5033.00906905162,0.871394771865652,1317.74104436561,335.212608627126,12.6919104926194,2.21220696666573,0.85388679051701,0,0,0,0,0,1,0,0,3,2,4,1,0,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,222.00787524323,4.04499816894531,"POLYGON ((-86.30693032836311 34.77141888569588, -86.30707985143037 34.77128734833927, -86.30723925694915 34.77141073007277, -86.30708973390546 34.77154226762286, -86.30693032836311 34.77141888569588))"
1304,1.52134460935204,1.41184134522782,1.777431136642,5.22391242953292,2.77995778309246,3.93077410753048,5047.58724975586,0.898879114462405,1207.16320240254,340.235085078648,10.5944520843272,2.11756953931585,0.853639464141155,0,0,0,0,0,3,0,0,4,0,2,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,224.438881378174,3.95100402832031,"POLYGON ((-86.30662140083021 34.7714270396387, -86.30677092329574 34.77129550356322, -86.30693032836311 34.77141888569588, -86.30678080592115 34.77155042196483, -86.30662140083021 34.7714270396387))"
1305,1.60631287395151,1.51337720863192,1.76035353874518,5.6236767076772,2.82171750370245,3.9441832947186,4100.53127106797,0.917190229529657,1246.20127411663,287.758031506224,13.0511971028323,2.34812871332701,0.887375513611711,0,0,0,0,0,2,0,0,3,1,1,4,0,2,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,226.764785995483,3.87799072265625,"POLYGON ((-86.3063124721499 34.77143519369244, -86.30646199621424 34.77130365710704, -86.30662140083021 34.7714270396387, -86.3064718767894 34.77155857641765, -86.3063124721499 34.77143519369244))"
1306,1.69170881156474,1.58572410056065,1.87447842916793,5.21673014061711,2.92282660805328,3.90405804639799,4293.76827584668,0.906537632197898,1499.71702304588,268.49640206274,15.7347661371764,2.49390072931493,0.899174516878757,0,0,0,0,0,1,0,5,1,0,5,3,0,2,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,228.313486161387,3.5,"POLYGON ((-86.30600354342246 34.77144334696147, -86.30615306798533 34.77131181076165, -86.3063124721499 34.77143519369244, -86.30616294761056 34.7715667300857, -86.30600354342246 34.77144334696147))"
1307,1.55584142339196,1.44055506535337,1.89445814047778,5.11048522864286,2.76610154035224,3.93786404005849,3079.88721135779,0.924144603632673,1729.87193866199,221.522882698156,17.8438350556772,2.66146664619446,0.915470807310901,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,229.445137461522,4.18199157714844,"POLYGON ((-86.30569461574822 34.77145149855032, -86.30584413970934 34.77131996363163, -86.30600354342246 34.77144334696147, -86.3058540194849 34.77157488207364, -86.30569461574822 34.77145149855032))"
1308,1.51557924029177,1.43142968052134,1.83874577880355,6.11430254503883,2.75572007956234,3.97677666025464,3209.74617244507,0.92293606690949,1558.5617926738,214.729744886989,16.8441772073659,2.60511973485124,0.911056390419829,0,2,2,0,0,2,0,1,0,2,0,0,0,1,1,2,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,230.338861871782,3.29400634765625,"POLYGON ((-86.30538568692657 34.77145965024999, -86.30553521248649 34.77132811482143, -86.30569461574822 34.77145149855032, -86.30554509021184 34.77158303417239, -86.30538568692657 34.77145965024999))"
1309,1.50500452726209,1.37648476721281,1.75724225867567,6.19079892366054,2.77705343047096,3.91091433491719,3835.81868986562,0.870583921898412,1650.34073209884,212.473038690387,17.3849944121965,2.48208219647104,0.882709356816367,0,9,6,0,0,2,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,228.571285276485,6.17298889160156,"POLYGON ((-86.30507675807297 34.77146779936155, -86.30522628303112 34.77133626521409, -86.30538568692657 34.77145965024999, -86.30523616199197 34.77159118459095, -86.30507675807297 34.77146779936155))"
1310,1.51887997159558,1.42719222182126,1.68257080688655,7.63352079489391,2.77680829263855,3.91954161848924,3407.6843933722,0.843572327133381,1759.7457509667,219.13900556468,18.3592388557665,2.45355531422779,0.87183381677276,1,3,2,2,0,0,0,0,1,0,1,6,1,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,223.564063606262,4.69000244140625,"POLYGON ((-86.30476783133516 34.77147595040603, -86.30491735679935 34.77134441574248, -86.30507675807297 34.77146779936155, -86.30492723263232 34.77159933421859, -86.30476783133516 34.77147595040603))"
1311,1.58905146018342,1.46670501119293,1.77257198798438,5.47611549371798,2.85380025465286,3.96805953762647,3106.51289297966,0.848014463930566,1780.75473905457,226.630825797918,18.5882752800956,2.47536708860833,0.873613205355436,1,0,0,1,0,0,0,0,1,1,0,8,1,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,218.229788497202,7.70199584960938,"POLYGON ((-86.30445890346506 34.77148409975791, -86.30460842942774 34.77135256547994, -86.30476783133516 34.77147595040603, -86.30461830539598 34.77160748487744, -86.30445890346506 34.77148409975791))"
1312,1.55179792023842,1.44131508960092,2.00469817669241,6.16663180835086,2.82714170765195,3.98499793208726,3190.14789020257,0.877070444534146,1370.92970271996,218.134370410715,14.9848148112989,2.37178860911886,0.871425817789316,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,3,0,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,210.420194927015,9.74301147460938,"POLYGON ((-86.30832544648639 34.77150963970934, -86.30847496864369 34.77137809881967, -86.30863437644292 34.77150147875124, -86.30848485430927 34.77163301983443, -86.30832544648639 34.77150963970934))"
1313,NA,NA,NA,NA,NA,NA,4703.53427635232,0.760439857613617,1055.65736706729,188.075834516341,9.91337746169967,1.73524750670806,0.724569927617378,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,206.697877879155,3.4530029296875,"POLYGON ((-86.3041499755479 34.77149224832508, -86.3042995020091 34.77136071443279, -86.30445890346506 34.77148409975791, -86.30430937702738 34.7716156338437, -86.3041499755479 34.77149224832508))"
1314,NA,NA,NA,NA,NA,NA,6448.08550994408,0.664498821732962,856.694958062341,166.455520746066,7.47319896572132,1.32944992789762,0.626297868447861,0,0,8,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,208.210731164733,2.72300720214844,"POLYGON ((-86.30801651868326 34.77151779809173, -86.30816603913853 34.77138625937862, -86.30832544648639 34.77150963970934, -86.30817592605472 34.77164117861587, -86.30801651868326 34.77151779809173))"
1315,NA,NA,NA,NA,NA,NA,6402.42870224038,0.698864776366236,889.191912546716,179.770241540807,8.3038582716886,1.4682791196663,0.680451264514875,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,208.602426109314,3.04499816894531,"POLYGON ((-86.30384104432815 34.77150039338375, -86.30399057020267 34.77136885896909, -86.3041499755479 34.77149224832508, -86.30400044861175 34.77162378202531, -86.30384104432815 34.77150039338375))"
1316,NA,NA,NA,NA,NA,NA,4243.94543952748,0.836629627773604,1059.58458341802,207.513986306747,10.4876324670569,1.94941175256284,0.810007040573256,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,207.267979672081,6.36000061035156,"POLYGON ((-86.3077075908329 34.77152595568941, -86.30785711178673 34.77139441736193, -86.30801651868326 34.77151779809173, -86.307866997753 34.7716493366127, -86.3077075908329 34.77152595568941))"
1317,NA,NA,NA,NA,NA,NA,2602.33556168455,0.875237103646177,801.570853373726,186.80281599403,7.96696627382094,1.7509446175873,0.77141364244035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,205.038613891602,6.46000671386719,"POLYGON ((-86.3073986629429 34.77153411160076, -86.30754818438776 34.77140257456053, -86.3077075908329 34.77152595568941, -86.30755806941161 34.77165749292311, -86.3073986629429 34.77153411160076))"
1318,NA,NA,NA,NA,NA,NA,2668.25737131187,0.770632760022497,629.224308924021,153.550718200993,5.8832473682268,1.28306627969451,0.652794778044454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,205.686496763158,3.92999267578125,"POLYGON ((-86.30708973390546 34.77154226762286, -86.30723925694915 34.77141073007277, -86.3073986629429 34.77153411160076, -86.30724913992273 34.77166564934429, -86.30708973390546 34.77154226762286))"
1319,NA,NA,NA,NA,NA,NA,2481.01872925115,0.834393757748543,884.144899402259,181.551088600062,10.0061980458616,1.8829881192467,0.795000418603572,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,206.806789235662,5.68998718261719,"POLYGON ((-86.30678080592115 34.77155042196483, -86.30693032836311 34.77141888569588, -86.30708973390546 34.77154226762286, -86.30694021148706 34.77167380408537, -86.30678080592115 34.77155042196483))"
1320,NA,NA,NA,NA,NA,NA,2494.38272905953,0.900103571445127,1174.41713975351,201.559857679922,14.9375443953502,2.4264481939847,0.888873551465288,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,0,0,0,2,0,0,0,1,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,210.881553401326,5.22300720214844,"POLYGON ((-86.3064718767894 34.77155857641765, -86.30662140083021 34.7714270396387, -86.30678080592115 34.77155042196483, -86.3066312819039 34.7716819589372, -86.3064718767894 34.77155857641765))"
1321,NA,NA,NA,NA,NA,NA,2450.2754097854,0.886263435701781,1067.58064242979,196.70892666201,15.2604559693155,2.41431663428681,0.887576802471016,0,0,0,0,0,0,0,1,0,3,0,1,0,0,3,0,0,0,0,1,0,0,0,4,0,0,0,0,4,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,215.489847077796,7.32200622558594,"POLYGON ((-86.30616294761056 34.7715667300857, -86.3063124721499 34.77143519369244, -86.3064718767894 34.77155857641765, -86.30632235227365 34.7716901130044, -86.30616294761056 34.7715667300857))"
1322,NA,NA,NA,NA,NA,NA,2702.30979152621,0.852273387503503,1049.91437681556,182.734373218517,13.6338977716901,2.22521667280778,0.852532472253451,0,0,0,0,0,0,0,0,0,8,1,2,0,1,2,2,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,220.872793449725,8.75,"POLYGON ((-86.3058540194849 34.77157488207364, -86.30600354342246 34.77144334696147, -86.30616294761056 34.7715667300857, -86.30601342369656 34.7716982653914, -86.3058540194849 34.77157488207364))"
1323,1.51118616848742,1.41914323612488,1.77132754691636,8.64463442400096,2.69388223098553,3.9545847761423,2308.01626703393,0.893464470940995,975.351990367317,181.767057695462,12.0978903054584,2.22575468750097,0.866908373571837,0,0,0,0,0,0,0,0,0,3,1,1,0,3,1,0,0,2,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,225.095466556692,6.73300170898438,"POLYGON ((-86.30554509021184 34.77158303417239, -86.30569461574822 34.77145149855032, -86.3058540194849 34.77157488207364, -86.30570449397207 34.77170641788917, -86.30554509021184 34.77158303417239))"
1324,1.5415690264436,1.45150281256824,1.80599379943756,6.32926729705182,2.75652771714741,3.97454215051821,1483.4178128756,0.926383633949818,911.779770914714,180.308834682367,12.2159601822878,2.31309784192305,0.884812057323945,0,0,0,0,0,0,0,0,0,2,0,1,0,2,1,1,0,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,228.379103425759,5.79600524902344,"POLYGON ((-86.30523616199197 34.77159118459095, -86.30538568692657 34.77145965024999, -86.30554509021184 34.77158303417239, -86.30539556530077 34.77171456870683, -86.30523616199197 34.77159118459095))"
14,1.5810434990609,1.49450521203135,1.96909539128563,8.0668849675896,2.80853223842634,3.83062671727944,2573.36057271788,0.730574138595251,1092.97832475424,174.157772073916,10.1476407864015,1.68836281954787,0.703220732339466,1,0,0,0,0,1,0,0,1,0,9,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,252.364603410687,7.7550048828125,"POLYGON ((-86.30492723263232 34.77159933421859, -86.30507675807297 34.77146779936155, -86.30523616199197 34.77159118459095, -86.30508663657484 34.7717227196415, -86.30492723263232 34.77159933421859))"
1400,1.57707292588493,1.49494213205029,1.85725755517071,6.07146335599091,2.83870275567346,3.98132765706281,2330.85591892301,0.921833274025602,1119.48137792597,233.139479157888,11.380688081538,2.23846247202249,0.873595621380104,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,6,209.265631484985,3.69300842285156,"POLYGON ((-86.30461830539598 34.77160748487744, -86.30476783133516 34.77147595040603, -86.30492723263232 34.77159933421859, -86.30477770671666 34.77173086888352, -86.30461830539598 34.77160748487744))"
1401,1.69439261640447,1.59753597464802,2.09015758881625,5.72732424243825,2.90399647868781,3.94839104465609,2831.4989819212,0.911309715001111,1457.09307551505,253.676024577339,15.1001963567008,2.46992198041248,0.895153868621981,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,2,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,213.090934084173,6.1510009765625,"POLYGON ((-86.30848485430927 34.77163301983443, -86.30863437644292 34.77150147875124, -86.30879378471717 34.77162485847725, -86.30864426260712 34.77175639975386, -86.30848485430927 34.77163301983443))"
1402,1.63654431760051,1.52252635447079,1.84478778723115,5.34592783012418,2.90320002407144,3.85188773555291,3041.55410279866,0.934144877482064,1629.68145427462,256.747925268246,15.7758343684522,2.57558151377907,0.910750027547909,0,0,0,0,0,0,0,1,1,1,2,0,0,1,0,1,0,3,3,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,218.793908576965,6.72700500488281,"POLYGON ((-86.30430937702738 34.7716156338437, -86.30445890346506 34.77148409975791, -86.30461830539598 34.77160748487744, -86.30446877898181 34.77173901915678, -86.30430937702738 34.7716156338437))"
1403,1.53409388362535,1.41104597798232,1.70781623430718,5.1826902872739,2.77210137170103,3.89104252714142,4633.07501329417,0.903207282831954,1476.79215308425,302.43009071253,13.5924696279239,2.35503020784024,0.881501029010947,0,0,0,0,0,0,0,1,0,2,4,2,0,2,0,2,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,222.320962958205,3.47099304199219,"POLYGON ((-86.30817592605472 34.77164117861587, -86.30832544648639 34.77150963970934, -86.30848485430927 34.77163301983443, -86.30833533390118 34.77176455893447, -86.30817592605472 34.77164117861587))"
1404,1.59594330811775,1.50941810140418,1.9198499933696,5.45185237043928,2.87213415048772,3.9200064829993,5066.07333885232,0.889516787783143,1253.54388985416,327.285245401605,12.2639089889333,2.22775436839476,0.866375452522094,0,0,0,0,0,1,0,0,6,0,4,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,225.53147819347,3.19099426269531,"POLYGON ((-86.30400044861175 34.77162378202531, -86.3041499755479 34.77149224832508, -86.30430937702738 34.7716156338437, -86.30415985011473 34.77174716773737, -86.30400044861175 34.77162378202531))"
1405,1.66447829071539,1.53552191245207,1.93678001470243,6.43598071042391,2.87167475889021,3.96549877544163,4816.71998862737,0.905066931851302,1246.64345363182,322.707973122899,13.0794719044166,2.32609826582897,0.879042597058453,1,0,0,0,0,0,0,0,5,0,4,0,0,1,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,227.971216278076,3.11299133300781,"POLYGON ((-86.307866997753 34.7716493366127, -86.30801651868326 34.77151779809173, -86.30817592605472 34.77164117861587, -86.30802640514808 34.77177271733034, -86.307866997753 34.7716493366127))"
1406,1.73072035324499,1.61218458830265,1.97900204057908,5.95748605828159,2.98616460703766,3.87757458055749,4191.25067651181,0.930649250214943,1583.03462293009,271.823315181198,16.5228962425057,2.60391844077268,0.913407514265172,2,0,0,0,0,1,0,2,4,0,2,0,0,0,3,0,0,4,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,230.888482013152,5.02700805664062,"POLYGON ((-86.30369151689349 34.77163192669827, -86.30384104432815 34.77150039338375, -86.30400044861175 34.77162378202531, -86.30385092120059 34.77175531553331, -86.30369151689349 34.77163192669827))"
1407,1.59700784092599,1.52343796173675,1.86647731213258,6.37475910398613,2.84013186859235,3.9731689336218,3326.87807753857,0.909372923180044,1745.23824242356,237.388072783104,17.9852660230098,2.62684800788646,0.905929986605511,0,0,0,0,0,1,0,2,1,2,0,0,0,0,1,1,1,7,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,232.759916305542,4.24600219726562,"POLYGON ((-86.30755806941161 34.77165749292311, -86.3077075908329 34.77152595568941, -86.307866997753 34.7716493366127, -86.30771747635532 34.77178087403985, -86.30755806941161 34.77165749292311))"
1408,1.530185481158,1.43004542341808,1.79827257728253,6.19238027781662,2.76637295241334,3.78251524814997,3296.19220187579,0.903054243265675,1656.43142250952,230.992013882865,17.6206439860581,2.58958811203235,0.902972662811957,0,0,0,0,0,2,0,1,1,1,1,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,232.691287812733,3.80398559570312,"POLYGON ((-86.30724913992273 34.77166564934429, -86.3073986629429 34.77153411160076, -86.30755806941161 34.77165749292311, -86.30740854641503 34.77178903086021, -86.30724913992273 34.77166564934429))"
1409,1.55410856623274,1.45330407459748,2.03951985035297,5.97474986535647,2.8017847539313,3.87734243895843,3929.94567407536,0.914594952969611,1694.03154822241,231.654362198069,18.6437916671173,2.67081971349596,0.911807119544548,0,2,4,0,0,1,0,2,1,2,2,0,0,0,1,1,0,1,0,0,0,0,1,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,228.943968811035,5.80400085449219,"POLYGON ((-86.30694021148706 34.77167380408537, -86.30708973390546 34.77154226762286, -86.30724913992273 34.77166564934429, -86.30709961752795 34.77179718600031, -86.30694021148706 34.77167380408537))"
1410,1.38476508034127,1.322412733779,1.72199193706148,7.85515607659065,2.69309929727513,3.86361493228006,4154.90380362397,0.900062335508167,1559.95282401747,222.335623122354,17.0697467357451,2.54800997071594,0.899644714882052,0,4,3,0,0,0,0,0,0,0,0,2,0,0,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,223.293616544576,6.37399291992188,"POLYGON ((-86.3066312819039 34.7716819589372, -86.30678080592115 34.77155042196483, -86.30694021148706 34.77167380408537, -86.3067906874934 34.77180534125124, -86.3066312819039 34.7716819589372))"
1411,1.5483784634105,1.49070985791744,1.76020418251579,5.93478111497117,2.79891206826544,3.91187098901152,4257.49253724853,0.920318570300823,1493.12854438762,228.492443754473,15.5102045335842,2.51530122028962,0.9055590681144,0,1,2,4,0,0,0,0,0,0,0,1,0,0,3,0,1,0,1,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,217.201204801861,6.95999145507812,"POLYGON ((-86.30632235227365 34.7716901130044, -86.3064718767894 34.77155857641765, -86.3066312819039 34.7716819589372, -86.3064817574117 34.77181349571752, -86.30632235227365 34.7716901130044))"
1412,1.58347349890929,1.48360537415379,1.99232109155037,5.77356021599437,2.85472737421083,3.85927540962434,3425.62996419271,0.854256528327787,1390.99897839884,213.230288634167,14.6834131585429,2.29253908059069,0.849784072573858,0,0,1,5,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,209.071889509235,9.02400207519531,"POLYGON ((-86.30601342369656 34.7716982653914, -86.30616294761056 34.7715667300857, -86.30632235227365 34.7716901130044, -86.30617282838321 34.77182164850358, -86.30601342369656 34.7716982653914))"
