scale,quad_id,sample_rule,sample_size,sample_fraction,n_boot,metric_mean,metric_median,metric_sd,metric_min,metric_max,metric_method,metric_n_points_min,metric_n_points_max,metric_cv,metric_se,ci_low,ci_high,fixed_4000_mean,delta_from_fixed_4000,rule_type,rule_value,rule_label,rule_axis_label,sample_label,plot_sample_label,source_n_pixels,source_method,selection_note
10m,1315_b,fixed_4000,4000,0.4406742315743087,50,8.356356383884748,8.369757099419578,0.08139373902529871,8.172241008028617,8.540680993628449,all_sampled_pixels,4000,4000,0.009740338406613045,0.01151081296218337,8.333224539196719,8.379488228572777,8.356356383884748,0,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (44.1%)","4,000
44.1%",9077,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1400_b,pct_1,68,0.00999118424919189,50,7.027376670532438,6.9969722184748875,0.5847984703552059,6.092622907686773,8.138260861050519,all_sampled_pixels,68,68,0.08321718014738179,0.08270299280313725,6.861178784158776,7.1935745569061,7.084336718392425,-0.056960047859987206,percent,0.01,1% of pixels,1%,1% of pixels = 68 pixels (1.0%),"1%
68 px",6806,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1400_b,pct_2,136,0.01998236849838378,50,7.026567892583064,6.948265076458453,0.3498410871519842,6.3106577426988535,8.17072551404023,all_sampled_pixels,136,136,0.04978833087505794,0.049475001012568395,6.927144155691263,7.125991629474866,7.084336718392425,-0.05776882580936071,percent,0.02,2% of pixels,2%,2% of pixels = 136 pixels (2.0%),"2%
136 px",6806,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1400_b,pct_3,204,0.02997355274757567,50,7.082323916054613,7.108701029005509,0.30071531137077745,6.381741822847977,7.7630501814074755,all_sampled_pixels,204,204,0.042459977111340384,0.042527567175380164,6.9968615701636185,7.167786261945608,7.084336718392425,-0.00201280233781187,percent,0.03,3% of pixels,3%,3% of pixels = 204 pixels (3.0%),"3%
204 px",6806,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1400_b,fixed_1250,1250,0.18366147516896855,50,7.12044035096615,7.122207497443176,0.11618867769534445,6.818193235283504,7.373694656267092,all_sampled_pixels,1250,1250,0.016317625310853026,0.016431560379095246,7.087419894120926,7.153460807811373,7.084336718392425,0.03610363257372473,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (18.4%)","1,250
18.4%",6806,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1400_b,fixed_2000,2000,0.29385836027034967,50,7.076550577779667,7.0896823090925265,0.07090624179217753,6.898354086887082,7.226705073930013,all_sampled_pixels,2000,2000,0.01001988765752947,0.01002765687994034,7.0563992468273105,7.096701908732023,7.084336718392425,-0.0077861406127581745,fixed,2000,"Fixed 2,000","2,000","Fixed 2,000 (29.4%)","2,000
29.4%",6806,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1400_b,fixed_3000,3000,0.44078754040552454,50,7.0679873825477175,7.063088706236669,0.06587196770642689,6.921324720307023,7.22623342570982,all_sampled_pixels,3000,3000,0.009319763058586951,0.009315703011063145,7.049266776460235,7.0867079886352,7.084336718392425,-0.016349335844707547,fixed,3000,"Fixed 3,000","3,000","Fixed 3,000 (44.1%)","3,000
44.1%",6806,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1400_b,fixed_4000,4000,0.5877167205406993,50,7.084336718392425,7.0808392384168,0.04259904337582342,6.985291689912288,7.2352732156238275,all_sampled_pixels,4000,4000,0.006013130808029969,0.006024414488620923,7.07223020421789,7.09644323256696,7.084336718392425,0,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (58.8%)","4,000
58.8%",6806,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1414_a,pct_1,62,0.00995664043680745,50,9.259472803987439,9.16156020477419,0.847392401999032,7.809841472121676,11.242981906747387,all_sampled_pixels,62,62,0.0915162687916872,0.11983938275589448,9.018646547968341,9.500299060006537,9.171318468523044,0.08815433546439522,percent,0.01,1% of pixels,1%,1% of pixels = 62 pixels (1.0%),"1%
62 px",6227,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1414_a,pct_2,125,0.02007387184840212,50,9.06350161056172,9.083829959661472,0.5445560538630938,8.06497990342883,10.22344787017436,all_sampled_pixels,125,125,0.06008230342547976,0.07701185568455608,8.908740492412667,9.218262728710775,9.171318468523044,-0.10781685796132301,percent,0.02,2% of pixels,2%,2% of pixels = 125 pixels (2.0%),"2%
125 px",6227,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1414_a,pct_3,187,0.03003051228520957,50,9.167704122374488,9.137442608218917,0.5461559933192897,7.951279800958921,10.315166633766044,all_sampled_pixels,187,187,0.0595739114208926,0.07723812129234889,9.012488306462998,9.322919938285978,9.171318468523044,-0.003614346148555825,percent,0.03,3% of pixels,3%,3% of pixels = 187 pixels (3.0%),"3%
187 px",6227,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1414_a,fixed_1250,1250,0.2007387184840212,50,9.168488556511244,9.162205567679365,0.21146517120955327,8.687342478899652,9.665289250503115,all_sampled_pixels,1250,1250,0.023064343692655392,0.029905691309409878,9.108390819806623,9.228586293215866,9.171318468523044,-0.002829912011799607,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (20.1%)","1,250
20.1%",6227,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1414_a,fixed_2000,2000,0.3211819495744339,50,9.157949203515777,9.156833378019947,0.09454646599140738,8.938621865366803,9.320148623323155,all_sampled_pixels,2000,2000,0.010323977987900454,0.01337088944794949,9.131079395182786,9.184819011848768,9.171318468523044,-0.013369265007266762,fixed,2000,"Fixed 2,000","2,000","Fixed 2,000 (32.1%)","2,000
32.1%",6227,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1414_a,fixed_3000,3000,0.48177292436165087,50,9.198872752328242,9.201915411019767,0.0914214189230896,9.03929962291086,9.445160094417652,all_sampled_pixels,3000,3000,0.00993832846529492,0.01292894105324256,9.172891072545342,9.224854432111142,9.171318468523044,0.02755428380519831,fixed,3000,"Fixed 3,000","3,000","Fixed 3,000 (48.2%)","3,000
48.2%",6227,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1414_a,fixed_4000,4000,0.6423638991488678,50,9.171318468523044,9.168464812275252,0.06666734752336016,9.04583658667839,9.319120526447703,all_sampled_pixels,4000,4000,0.007269112696519012,0.009428186703497632,9.152371817992664,9.190265119053423,9.171318468523044,0,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (64.2%)","4,000
64.2%",6227,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1417_c,pct_1,75,0.009982696659124185,50,9.52289407805992,9.579670173347651,0.4980162742399333,8.001842068524441,10.421200400265848,all_sampled_pixels,75,75,0.0522967356517519,0.07043013693126322,9.381359418935233,9.664428737184608,9.625425963323096,-0.10253188526317558,percent,0.01,1% of pixels,1%,1% of pixels = 75 pixels (1.0%),"1%
75 px",7513,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1417_c,pct_2,150,0.01996539331824837,50,9.577103572254114,9.50619169227733,0.4259917256560215,8.831844103324359,10.990085864545035,all_sampled_pixels,150,150,0.044480225408667896,0.060244327588146435,9.456038063355473,9.698169081152754,9.625425963323096,-0.048322391068982284,percent,0.02,2% of pixels,2%,2% of pixels = 150 pixels (2.0%),"2%
150 px",7513,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1417_c,pct_3,225,0.029948089977372555,50,9.536778245090021,9.472037414995565,0.3286825937417665,8.955550685712339,10.25111535720369,all_sampled_pixels,225,225,0.034464741162560604,0.046482738178557234,9.443367685492431,9.630188804687611,9.625425963323096,-0.08864771823307471,percent,0.03,3% of pixels,3%,3% of pixels = 225 pixels (3.0%),"3%
225 px",7513,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1417_c,fixed_1250,1250,0.16637827765206975,50,9.593710968888503,9.596140115120487,0.14087969488788762,9.303251343704828,9.991874952085029,all_sampled_pixels,1250,1250,0.014684588199993426,0.019923397517343424,9.553673402598168,9.633748535178839,9.625425963323096,-0.03171499443459247,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (16.6%)","1,250
16.6%",7513,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1417_c,fixed_2000,2000,0.2662052442433116,50,9.596294068153304,9.597584947944824,0.10430501488146435,9.356128032398791,9.827778445974088,all_sampled_pixels,2000,2000,0.0108693016429765,0.014750956666889439,9.566650910911557,9.62593722539505,9.625425963323096,-0.029131895169792088,fixed,2000,"Fixed 2,000","2,000","Fixed 2,000 (26.6%)","2,000
26.6%",7513,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1417_c,fixed_3000,3000,0.3993078663649674,50,9.599958110214802,9.609875562679374,0.07368350428542281,9.419094299074267,9.741192938556315,all_sampled_pixels,3000,3000,0.0076753985214810605,0.0104204211083621,9.579017489994978,9.620898730434625,9.625425963323096,-0.025467853108294136,fixed,3000,"Fixed 3,000","3,000","Fixed 3,000 (39.9%)","3,000
39.9%",7513,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1417_c,fixed_4000,4000,0.5324104884866232,50,9.625425963323096,9.629412607912181,0.05173050855095918,9.510743521046804,9.731680732038104,all_sampled_pixels,4000,4000,0.005374360443690916,0.007315798678122384,9.610724315459718,9.640127611186474,9.625425963323096,0,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (53.2%)","4,000
53.2%",7513,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1514_a,pct_1,70,0.00996157677529529,50,6.889032526332526,6.794952784427679,0.572577619309905,5.8260231718645095,8.504643172057692,all_sampled_pixels,70,70,0.08311437304458842,0.08097470347393666,6.7263077673974205,7.051757285267632,7.019500699617886,-0.13046817328535987,percent,0.01,1% of pixels,1%,1% of pixels = 70 pixels (1.0%),"1%
70 px",7027,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1514_a,pct_2,141,0.020065461790237656,50,6.9542365938425785,6.937264515760354,0.35745081683975227,6.328609964749642,7.79063967303517,all_sampled_pixels,141,141,0.05140043943230899,0.05055117930561188,6.852650195702341,7.055822991982816,7.019500699617886,-0.06526410577530761,percent,0.02,2% of pixels,2%,2% of pixels = 141 pixels (2.0%),"2%
141 px",7027,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1514_a,pct_3,211,0.030027038565532946,50,6.999043212221414,6.994818651631757,0.333995745887656,6.363637724350529,7.8207028039814075,all_sampled_pixels,211,211,0.0477202005703362,0.0472341313609241,6.904122671491192,7.093963752951637,7.019500699617886,-0.02045748739647202,percent,0.03,3% of pixels,3%,3% of pixels = 211 pixels (3.0%),"3%
211 px",7027,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1514_a,fixed_1250,1250,0.17788529955884447,50,7.017238246813872,7.003454089771404,0.11247963378702487,6.820617958507882,7.25327546087169,all_sampled_pixels,1250,1250,0.016029045876858387,0.01590702235923696,6.985271888584289,7.049204605043456,7.019500699617886,-0.002262452804013826,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (17.8%)","1,250
17.8%",7027,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1514_a,fixed_2000,2000,0.2846164792941511,50,7.006355880742482,7.013852001371163,0.08496534209230909,6.8056792394702414,7.186975575305374,all_sampled_pixels,2000,2000,0.012126894999131145,0.012015913911861312,6.9822089976937285,7.030502763791235,7.019500699617886,-0.013144818875404418,fixed,2000,"Fixed 2,000","2,000","Fixed 2,000 (28.5%)","2,000
28.5%",7027,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1514_a,fixed_3000,3000,0.4269247189412267,50,7.006638351781571,7.003730470252757,0.06049053952351573,6.890145878679395,7.147312130579792,all_sampled_pixels,3000,3000,0.008633318359885787,0.008554654138942167,6.989447130661747,7.023829572901394,7.019500699617886,-0.012862347836315458,fixed,3000,"Fixed 3,000","3,000","Fixed 3,000 (42.7%)","3,000
42.7%",7027,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1514_a,fixed_4000,4000,0.5692329585883023,50,7.019500699617886,7.026264249816794,0.05070251680008023,6.892810735000001,7.1234559346977715,all_sampled_pixels,4000,4000,0.007223094486313004,0.007170418690512315,7.005091203777584,7.033910195458188,7.019500699617886,0,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (56.9%)","4,000
56.9%",7027,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1516_c,pct_1,84,0.010050251256281407,50,7.5714555238141585,7.643233866362929,0.5079595183248699,6.444040052302687,8.684193987453622,all_sampled_pixels,84,84,0.06708875416717534,0.07183632399515356,7.427095025987105,7.715816021641212,7.651100104031485,-0.07964458021732668,percent,0.01,1% of pixels,1%,1% of pixels = 84 pixels (1.0%),"1%
84 px",8358,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1516_c,pct_2,167,0.01998085666427375,50,7.601141229231434,7.528411505507892,0.3415867375228847,6.993233590376241,8.522581658446386,all_sampled_pixels,167,167,0.04493887525852788,0.048307659693164216,7.504063352548385,7.698219105914483,7.651100104031485,-0.049958874800051234,percent,0.02,2% of pixels,2%,2% of pixels = 167 pixels (2.0%),"2%
167 px",8358,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1516_c,pct_3,251,0.030031107920555158,50,7.615681647989824,7.58788477748274,0.2979532968674752,6.97219171077191,8.327675732307043,all_sampled_pixels,251,251,0.03912365440670969,0.04213695933837604,7.531004257935502,7.700359038044146,7.651100104031485,-0.03541845604166127,percent,0.03,3% of pixels,3%,3% of pixels = 251 pixels (3.0%),"3%
251 px",8358,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1516_c,fixed_1250,1250,0.14955731036133046,50,7.662053108938059,7.6554793868501445,0.10026416813066429,7.493072601329802,7.870247679566755,all_sampled_pixels,1250,1250,0.013085809600262696,0.014179494639044167,7.633558347636429,7.690547870239689,7.651100104031485,0.010953004906573582,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (15.0%)","1,250
15.0%",8358,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1516_c,fixed_2000,2000,0.23929169657812874,50,7.656559326016635,7.653563406456219,0.09010586824919412,7.318230446029523,7.879988006505629,all_sampled_pixels,2000,2000,0.011768454264178238,0.012742894092741356,7.630951521598501,7.6821671304347685,7.651100104031485,0.005459221985149476,fixed,2000,"Fixed 2,000","2,000","Fixed 2,000 (23.9%)","2,000
23.9%",8358,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1516_c,fixed_3000,3000,0.3589375448671931,50,7.654816182511514,7.663463981511496,0.06556565101445797,7.498013494864783,7.782348630067575,all_sampled_pixels,3000,3000,0.008565280922649948,0.009272383289046773,7.636182630664674,7.673449734358353,7.651100104031485,0.0037160784800285285,fixed,3000,"Fixed 3,000","3,000","Fixed 3,000 (35.9%)","3,000
35.9%",8358,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1516_c,fixed_4000,4000,0.4785833931562575,50,7.651100104031485,7.649779834287147,0.052076295295324704,7.525347401561505,7.762947713859766,all_sampled_pixels,4000,4000,0.006806380074400658,0.00736470030847944,7.636300184662687,7.665900023400283,7.651100104031485,0,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (47.9%)","4,000
47.9%",8358,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1604_c,pct_1,72,0.009959883801355651,50,6.652950004323304,6.592594025473233,0.4732965186933085,5.723844512090374,7.652806000086009,all_sampled_pixels,72,72,0.07114085005685372,0.0669342355760048,6.51844062199359,6.787459386653018,6.716466362301484,-0.06351635797818034,percent,0.01,1% of pixels,1%,1% of pixels = 72 pixels (1.0%),"1%
72 px",7229,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1604_c,pct_2,145,0.020058099322174575,50,6.6372894194318555,6.651958726552564,0.36773131811490284,5.922857457138495,7.6138761634762435,all_sampled_pixels,145,145,0.055403839561117135,0.05200506173874306,6.5327813351563,6.741797503707411,6.716466362301484,-0.07917694286962895,percent,0.02,2% of pixels,2%,2% of pixels = 145 pixels (2.0%),"2%
145 px",7229,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1604_c,pct_3,217,0.030017983123530226,50,6.784922743483718,6.781539375647384,0.28645325642222486,6.213501046451359,7.4310027893804484,all_sampled_pixels,217,217,0.04221908889048683,0.04051060802182482,6.70351362876201,6.8663318582054265,6.716466362301484,0.06845638118223363,percent,0.03,3% of pixels,3%,3% of pixels = 217 pixels (3.0%),"3%
217 px",7229,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1604_c,fixed_1250,1250,0.17291464932909115,50,6.7255416246464534,6.7331061127685885,0.1311980617385194,6.438409881089859,6.980827460859267,all_sampled_pixels,1250,1250,0.019507434354094296,0.018554207826767675,6.688255548053232,6.762827701239675,6.716466362301484,0.009075262344969026,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (17.3%)","1,250
17.3%",7229,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1604_c,fixed_2000,2000,0.2766634389265459,50,6.724042382042229,6.727036297431271,0.0764404570218687,6.568849305387425,6.909941741459301,all_sampled_pixels,2000,2000,0.011368229508192388,0.01081031310343244,6.7023182445239575,6.7457665195605,6.716466362301484,0.0075760197407444,fixed,2000,"Fixed 2,000","2,000","Fixed 2,000 (27.7%)","2,000
27.7%",7229,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1604_c,fixed_3000,3000,0.41499515838981876,50,6.712029934722124,6.704989039581274,0.05973170785984648,6.606853479111073,6.8632497797474254,all_sampled_pixels,3000,3000,0.008899201648497916,0.008447339135910248,6.695054371174966,6.729005498269282,6.716466362301484,-0.004436427579360469,fixed,3000,"Fixed 3,000","3,000","Fixed 3,000 (41.5%)","3,000
41.5%",7229,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1604_c,fixed_4000,4000,0.5533268778530918,50,6.716466362301484,6.716104468944198,0.04650912556487304,6.597593375590416,6.8083881561707695,all_sampled_pixels,4000,4000,0.006924642074576859,0.006577383614795669,6.7032486150640915,6.729684109538877,6.716466362301484,0,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (55.3%)","4,000
55.3%",7229,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1606_c,pct_1,76,0.010007900974453516,50,8.307698778217533,8.334045414057469,0.5254049869000998,7.122955048309597,9.654417620492923,all_sampled_pixels,76,76,0.06324314361008027,0.07430348582125795,8.15838033307875,8.457017223356317,8.319786416278765,-0.012087638061231587,percent,0.01,1% of pixels,1%,1% of pixels = 76 pixels (1.0%),"1%
76 px",7594,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1606_c,pct_2,152,0.020015801948907033,50,8.350191545091839,8.360471526960279,0.4184469748342813,7.629900453107811,9.47506822634308,all_sampled_pixels,152,152,0.050112260607990525,0.05917733869446338,8.231270230652235,8.469112859531442,8.319786416278765,0.030405128813074,percent,0.02,2% of pixels,2%,2% of pixels = 152 pixels (2.0%),"2%
152 px",7594,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1606_c,pct_3,228,0.030023702923360547,50,8.371465494890055,8.34906031899883,0.3486829794092964,7.503156197392343,9.097346325354978,all_sampled_pixels,228,228,0.04165136673168307,0.049311219844928554,8.27237088857705,8.47056010120306,8.319786416278765,0.05167907861128995,percent,0.03,3% of pixels,3%,3% of pixels = 228 pixels (3.0%),"3%
228 px",7594,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1606_c,fixed_1250,1250,0.1646036344482486,50,8.330106327985323,8.326931790724185,0.13474633977586808,8.040414687506201,8.651666794908717,all_sampled_pixels,1250,1250,0.016175824709845826,0.019056010119116586,8.291811841931462,8.368400814039184,8.319786416278765,0.010319911706558216,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (16.5%)","1,250
16.5%",7594,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1606_c,fixed_2000,2000,0.2633658151171978,50,8.325179824064035,8.319387098717762,0.09939691562386417,8.04621626784064,8.532967211959734,all_sampled_pixels,2000,2000,0.011939311549350101,0.014056846613332289,8.296931533197759,8.353428114930312,8.319786416278765,0.005393407785270199,fixed,2000,"Fixed 2,000","2,000","Fixed 2,000 (26.3%)","2,000
26.3%",7594,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1606_c,fixed_3000,3000,0.39504872267579666,50,8.31740090662153,8.312519407578028,0.06500594483784242,8.159013110096346,8.43529392748717,all_sampled_pixels,3000,3000,0.007815656064635626,0.009193228882455403,8.298926421510087,8.335875391732975,8.319786416278765,-0.002385509657234053,fixed,3000,"Fixed 3,000","3,000","Fixed 3,000 (39.5%)","3,000
39.5%",7594,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1606_c,fixed_4000,4000,0.5267316302343956,50,8.319786416278765,8.322239746111443,0.05097480016185512,8.188628035023623,8.418282387967215,all_sampled_pixels,4000,4000,0.006126936150922837,0.007208925372815375,8.305299538363242,8.334273294194288,8.319786416278765,0,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (52.7%)","4,000
52.7%",7594,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1701_b,pct_1,93,0.01000107538444994,50,6.412081452201649,6.498672570095168,0.4604505000617391,5.249165411298028,7.524209454967364,all_sampled_pixels,93,93,0.07180983328021184,0.0651175341988785,6.281222867972667,6.542940036430632,6.42336498789786,-0.011283535696210656,percent,0.01,1% of pixels,1%,1% of pixels = 93 pixels (1.0%),"1%
93 px",9299,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1701_b,pct_2,186,0.02000215076889988,50,6.414651631037323,6.395796716705137,0.32825555478932833,5.8078403583766045,7.149862166952004,all_sampled_pixels,186,186,0.05117277970343116,0.04642234575073727,6.32136243456719,6.507940827507456,6.42336498789786,-0.00871335686053687,percent,0.02,2% of pixels,2%,2% of pixels = 186 pixels (2.0%),"2%
186 px",9299,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1701_b,pct_3,279,0.030003226153349823,50,6.438280412672473,6.471090160571613,0.24005199826508508,5.879754719812973,6.88768047143634,all_sampled_pixels,279,279,0.037285110756063146,0.0339484791621246,6.370058389610069,6.506502435734877,6.42336498789786,0.01491542477461305,percent,0.03,3% of pixels,3%,3% of pixels = 279 pixels (3.0%),"3%
279 px",9299,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1701_b,fixed_1250,1250,0.13442305624260673,50,6.433102280473351,6.413864069246392,0.11220118473804239,6.203375986667864,6.69444348148113,all_sampled_pixels,1250,1250,0.017441225064711168,0.015867643717086866,6.401215056587904,6.464989504358798,6.42336498789786,0.009737292575491274,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (13.4%)","1,250
13.4%",9299,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1701_b,fixed_2000,2000,0.21507688998817076,50,6.4318083573972995,6.42547523296931,0.09733786079535887,6.209071376731958,6.654895342214888,all_sampled_pixels,2000,2000,0.015133824794920925,0.01376565228691809,6.4041452434385775,6.4594714713560215,6.42336498789786,0.00844336949943969,fixed,2000,"Fixed 2,000","2,000","Fixed 2,000 (21.5%)","2,000
21.5%",9299,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1701_b,fixed_3000,3000,0.32261533498225614,50,6.438594238650642,6.441015638680984,0.06462007508873778,6.308530599035078,6.567699021614274,all_sampled_pixels,3000,3000,0.010036363947401107,0.009138658659206074,6.4202294165085245,6.456959060792759,6.42336498789786,0.015229250752781809,fixed,3000,"Fixed 3,000","3,000","Fixed 3,000 (32.3%)","3,000
32.3%",9299,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1701_b,fixed_4000,4000,0.4301537799763415,50,6.42336498789786,6.418556801327348,0.05396506054736764,6.334579868663657,6.559699003833886,all_sampled_pixels,4000,4000,0.00840136916538951,0.0076318120520372556,6.408028287383662,6.438701688412058,6.42336498789786,0,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (43.0%)","4,000
43.0%",9299,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1803_c,pct_1,53,0.010009442870632672,50,6.600394959177573,6.636421534720633,0.4311540179486541,5.689276523020007,7.4420782524391225,all_sampled_pixels,53,53,0.06532245730979364,0.060974385965463944,6.477862343042216,6.722927575312929,6.6695517963931605,-0.06915683721558796,percent,0.01,1% of pixels,1%,1% of pixels = 53 pixels (1.0%),"1%
53 px",5295,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1803_c,pct_2,106,0.020018885741265344,50,6.695668450846647,6.7080956904722555,0.27586583316848673,5.966807686114442,7.142792424313269,all_sampled_pixels,106,106,0.04120064115982391,0.03901332026622275,6.617268248521453,6.77406865317184,6.6695517963931605,0.0261166544534861,percent,0.02,2% of pixels,2%,2% of pixels = 106 pixels (2.0%),"2%
106 px",5295,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1803_c,pct_3,159,0.03002832861189802,50,6.651382570068583,6.613091966480043,0.31351163851831093,5.750877457904737,7.2992340135842895,all_sampled_pixels,159,159,0.047134807720897384,0.04433724111544065,6.562283548240366,6.740481591896801,6.6695517963931605,-0.01816922632457718,percent,0.03,3% of pixels,3%,3% of pixels = 159 pixels (3.0%),"3%
159 px",5295,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1803_c,fixed_1250,1250,0.2360717658168083,50,6.6617837042788315,6.6612966183388265,0.09171632995426524,6.356450088068971,6.826307973102192,all_sampled_pixels,1250,1250,0.013767533445337812,0.012970647771240764,6.6357182117082205,6.6878491968494425,6.6695517963931605,-0.0077680921143290504,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (23.6%)","1,250
23.6%",5295,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1803_c,fixed_2000,2000,0.3777148253068933,50,6.664774653593624,6.6714440382226785,0.07213688248457165,6.491482372293457,6.8044336368806375,all_sampled_pixels,2000,2000,0.01082360413276324,0.01020169575569954,6.644273578426244,6.685275728761004,6.6695517963931605,-0.004777142799536449,fixed,2000,"Fixed 2,000","2,000","Fixed 2,000 (37.8%)","2,000
37.8%",5295,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1803_c,fixed_3000,3000,0.56657223796034,50,6.674317044539382,6.674104625560564,0.04139656835107119,6.597222019988032,6.767524585301244,all_sampled_pixels,3000,3000,0.006202367684187245,0.00585435883977897,6.662552269985694,6.68608181909307,6.6695517963931605,0.004765248146221701,fixed,3000,"Fixed 3,000","3,000","Fixed 3,000 (56.7%)","3,000
56.7%",5295,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
